,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,10403000.0,7893000.0,-6945000.0,,
June 2020,8132000.0,6334000.0,-5038000.0,,
September 2020,9062000.0,7218000.0,-6222000.0,,
December 2020,26116000.0,23402000.0,-26051000.0,168404000.0,165969000.0
March 2021,13194000.0,10021000.0,-9716000.0,293662000.0,283234000.0
June 2021,16236000.0,11374000.0,-12681000.0,278827000.0,268710000.0
September 2021,18268000.0,13375000.0,-14515000.0,261705000.0,251865000.0
December 2021,17425000.0,12338000.0,2797000.0,247879000.0,236516000.0
March 2022,20346000.0,14343000.0,-16839000.0,227747000.0,216050000.0
June 2022,21333000.0,15488000.0,-20491000.0,211184000.0,199145000.0
