,OperatingExpenses,Assets,AssetsCurrent
June 2015,26000.0,,
September 2015,33789.0,451728167.0,1728167.0
December 2015,,451270085.0,1270085.0
March 2016,,450684206.0,572674.0
June 2016,,450650941.0,250593.0
September 2016,,450752024.0,123929.0
December 2016,,451169249.0,270962.0
