,NetIncomeLoss,Assets
March 2008,23397750.0,
June 2008,23397750.0,
September 2008,23397750.0,
December 2008,23397750.0,
March 2009,37384000.0,
June 2009,14997000.0,
September 2009,31582000.0,
December 2009,32098000.0,14284153000.0
March 2010,27363000.0,
June 2010,33010000.0,14112481000.0
September 2010,32639000.0,14087611000.0
December 2010,38158000.0,14143826000.0
March 2011,36299000.0,14363839000.0
June 2011,36894000.0,14469776000.0
September 2011,35357000.0,14231155000.0
December 2011,24817000.0,14244507000.0
March 2012,34531000.0,15950054000.0
June 2012,32820000.0,16018244000.0
September 2012,39447000.0,15771134000.0
December 2012,36829000.0,16012646000.0
March 2013,31310000.0,16028703000.0
June 2013,33922000.0,15977202000.0
September 2013,27121000.0,15976943000.0
December 2013,39608000.0,16156541000.0
March 2014,33835000.0,16344464000.0
June 2014,29520000.0,16335967000.0
September 2014,27682000.0,16726410000.0
December 2014,25135000.0,18793855000.0
March 2015,30341000.0,18980010000.0
June 2015,31991000.0,19290005000.0
September 2015,35954000.0,19571532000.0
December 2015,4671000.0,21612616000.0
March 2016,36187000.0,21727523000.0
June 2016,39027000.0,21809738000.0
September 2016,42842000.0,22368453000.0
December 2016,50090000.0,22864439000.0
March 2017,46095000.0,23220456000.0
June 2017,50065000.0,23449350000.0
September 2017,39649000.0,23780661000.0
December 2017,26098000.0,24002306000.0
March 2018,41965000.0,29464357000.0
June 2018,72802000.0,30182979000.0
September 2018,69559000.0,30881948000.0
December 2018,77102000.0,31863088000.0
March 2019,113330000.0,32476991000.0
June 2019,76468000.0,33027741000.0
September 2019,81891000.0,33765539000.0
December 2019,38104000.0,37436020000.0
March 2020,87268000.0,39120629000.0
June 2020,95601000.0,41717265000.0
September 2020,102374000.0,40747492000.0
December 2020,105363000.0,40686076000.0
March 2021,115710000.0,41178011000.0
June 2021,120512000.0,41274228000.0
September 2021,122580000.0,41278007000.0
December 2021,115038000.0,43446443000.0
March 2022,116728000.0,43551457000.0
June 2022,96413000.0,54438807000.0
