,NetIncomeLoss,Assets,AssetsCurrent
March 2007,164625000.0,,
June 2007,164625000.0,,
September 2007,164625000.0,,
December 2007,164625000.0,,
March 2008,242350000.0,,
June 2008,242350000.0,,
September 2008,168700000.0,,
December 2008,62100000.0,48158700000.0,19111500000.0
March 2009,199100000.0,,
June 2009,221800000.0,,
September 2009,202300000.0,36519600000.0,7506200000.0
December 2009,202600000.0,35651000000.0,6699000000.0
March 2010,240200000.0,35202400000.0,5483000000.0
June 2010,270700000.0,34258900000.0,4602000000.0
September 2010,244300000.0,33686500000.0,4049200000.0
December 2010,196200000.0,35046100000.0,5387500000.0
March 2011,456600000.0,34709000000.0,4587600000.0
June 2011,293700000.0,35589200000.0,5555100000.0
September 2011,316100000.0,38887600000.0,9091300000.0
December 2011,745900000.0,40758700000.0,10945800000.0
March 2012,266600000.0,39289100000.0,9354600000.0
June 2012,244900000.0,37945900000.0,8240900000.0
September 2012,218000000.0,39858000000.0,10016800000.0
December 2012,166800000.0,38863200000.0,8717900000.0
March 2013,235800000.0,42421800000.0,12297800000.0
June 2013,311200000.0,46882700000.0,16924600000.0
September 2013,236700000.0,48979900000.0,19048100000.0
December 2013,193100000.0,54277800000.0,24405600000.0
March 2014,266800000.0,53167100000.0,23309700000.0
June 2014,263800000.0,51611300000.0,21731200000.0
September 2014,290000000.0,63970300000.0,34166400000.0
December 2014,306500000.0,72241500000.0,42545300000.0
March 2015,330400000.0,77128400000.0,47486000000.0
June 2015,265000000.0,73663100000.0,44055100000.0
September 2015,359900000.0,80949600000.0,51458800000.0
December 2015,291700000.0,67371500000.0,37904500000.0
March 2016,367800000.0,68768200000.0,39253300000.0
June 2016,320100000.0,67625600000.0,38027200000.0
September 2016,472800000.0,63251300000.0,33776000000.0
December 2016,373400000.0,69369400000.0,40031500000.0
March 2017,399800000.0,75476000000.0,46368500000.0
June 2017,415800000.0,78543800000.0,49496900000.0
September 2017,308600000.0,78323000000.0,49392500000.0
December 2017,2939200000.0,75791200000.0,46906500000.0
March 2018,598800000.0,69919300000.0,41054800000.0
June 2018,566100000.0,69199300000.0,40300500000.0
September 2018,411800000.0,70364100000.0,41514800000.0
December 2018,385500000.0,77475700000.0,41886700000.0
March 2019,496900000.0,71614500000.0,35605200000.0
June 2019,513800000.0,70349500000.0,34462400000.0
September 2019,636300000.0,79417600000.0,43692300000.0
December 2019,469500000.0,75215300000.0,39567800000.0
March 2020,766200000.0,137932300000.0,102416600000.0
June 2020,503300000.0,117214800000.0,81786200000.0
September 2020,411700000.0,125758800000.0,90349300000.0
December 2020,424000000.0,124659600000.0,89283900000.0
March 2021,574400000.0,160652100000.0,126745500000.0
June 2021,510300000.0,178699100000.0,144849000000.0
September 2021,926500000.0,186774300000.0,151594400000.0
December 2021,625200000.0,196780300000.0,161761800000.0
March 2022,711000000.0,205917700000.0,171004300000.0
June 2022,662500000.0,176671300000.0,141451000000.0
