,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,184812.75,-4432801.0,1009660.0,,,
June 2010,184812.75,-4623095.0,1410869.0,,,
September 2010,184812.75,4680232.0,1489748.0,,,
December 2010,184812.75,22536168.0,1632728.0,102353480.0,60633425.0,17256019.0
March 2011,206444.5,4597285.0,1098174.0,,,
June 2011,206444.5,4633196.0,1482799.0,102945494.0,61195961.0,16835972.0
September 2011,206444.5,4429312.0,1459941.0,106693747.0,65214029.0,16456747.0
December 2011,206444.5,4979633.0,1464016.0,106699974.0,65416730.0,
March 2012,203524.0,5015052.0,2045608.0,110806295.0,68803986.0,
June 2012,203524.0,5101156.0,2632346.0,110989994.0,69249618.0,
September 2012,203524.0,4830971.0,2223975.0,113771168.0,71062997.0,
December 2012,203524.0,4853876.0,1723871.0,115854150.0,71824436.0,
March 2013,247821.5,4681296.0,1005248.0,113834946.0,69670436.0,
June 2013,247821.5,5223185.0,2174294.0,116180123.0,71806269.0,
September 2013,247821.5,4767505.0,1798783.0,117341737.0,72587934.0,
December 2013,247821.5,5089213.0,1923596.0,113858409.0,70993924.0,
March 2014,269889.25,5216289.0,1502885.0,113789827.0,71201973.0,
June 2014,269889.25,4988364.0,1693503.0,115017159.0,72202364.0,
September 2014,269889.25,4892600.0,2431817.0,116972609.0,74440952.0,
December 2014,269889.25,5670503.0,2033271.0,121270556.0,71290647.0,
March 2015,304737.0,5963695.0,873951.0,120715508.0,71299306.0,
June 2015,304737.0,7056139.0,584594.0,120337494.0,71250521.0,
September 2015,304737.0,5584222.0,2527722.0,121038683.0,72863306.0,
December 2015,304737.0,5749442.0,1740776.0,121738559.0,75268226.0,
March 2016,381412.5,5352906.0,648073.0,119278203.0,73514441.0,
June 2016,381412.5,5495735.0,2087837.0,122937536.0,76652091.0,
September 2016,381412.5,5444924.0,2400064.0,123602310.0,77641676.0,
December 2016,381412.5,6612918.0,2649349.0,124198396.0,77696926.0,
March 2017,630411.0,6051958.0,1517141.0,125148068.0,78243243.0,
June 2017,1683309.0,11344223.0,1466402.0,172050793.0,95946711.0,
September 2017,1848861.0,6527029.0,2230481.0,175363475.0,99615033.0,
December 2017,-484100.0,8402069.0,-168769.0,176458397.0,100065600.0,47358841.0
March 2018,1389229.0,9160360.0,3100195.0,175765778.0,99258736.0,47638680.0
June 2018,1581719.0,9083131.0,3258477.0,184088536.0,103158319.0,51420114.0
September 2018,2004919.0,7472335.0,3766661.0,177906469.0,96709488.0,51486503.0
December 2018,1975102.0,8198909.0,4380604.0,181247567.0,101190025.0,
March 2019,2239776.0,8398265.0,1570960.0,191431313.0,102059074.0,
June 2019,2174803.0,8076501.0,2529773.0,185412887.0,99310350.0,
September 2019,825425.0,8391898.0,4193082.0,279237125.0,113817566.0,
December 2019,784563.0,10852524.0,4972327.0,280662976.0,114915483.0,
March 2020,775444.0,10024958.0,2895817.0,279937676.0,115635960.0,
June 2020,917513.0,6545525.0,-1888782.0,271371499.0,113391185.0,
September 2020,556469.0,9592569.0,2984675.0,271265423.0,107879149.0,
December 2020,881609.0,4030716.0,1413812.0,275528354.0,111735772.0,
March 2021,1017563.0,8944393.0,5840827.0,281492774.0,119483660.0,
June 2021,1088380.0,9375537.0,-4473774.0,281542035.0,141058241.0,
September 2021,962924.0,9440583.0,5961528.0,287302811.0,149644958.0,
December 2021,1032532.0,7457515.0,2020590.0,266328935.0,123674861.0,
March 2022,1197008.0,9865614.0,3030438.0,273498232.0,133347223.0,
June 2022,959364.0,10141815.0,4036615.0,274941605.0,135158019.0,
