,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,,
June 2009,,,
September 2009,,,
December 2009,,,
March 2010,10760500.0,,
June 2010,10760500.0,,
September 2010,12834000.0,,
December 2010,-24405000.0,1144134000.0,60332000.0
March 2011,735000.0,,
June 2011,7742000.0,,
September 2011,21643000.0,1323309000.0,88378000.0
December 2011,6510000.0,1527680000.0,120397000.0
March 2012,9423000.0,1699529000.0,132290000.0
June 2012,28504000.0,1704642000.0,148147000.0
September 2012,-930000.0,1856696000.0,171046000.0
December 2012,18490000.0,1883996000.0,208705000.0
March 2013,26182000.0,1937172000.0,231136000.0
June 2013,36969000.0,2010297000.0,159943000.0
September 2013,4521000.0,2071995000.0,137165000.0
December 2013,-23989000.0,2110760000.0,279761000.0
March 2014,5976000.0,2169064000.0,197853000.0
June 2014,2319000.0,2330428000.0,162712000.0
September 2014,83789000.0,2440834000.0,145159000.0
December 2014,134259000.0,2981476000.0,278621000.0
March 2015,-21210000.0,3051231000.0,249429000.0
June 2015,-46132000.0,3077750000.0,201464000.0
September 2015,-707647000.0,2318287000.0,171276000.0
December 2015,-380165000.0,2007246000.0,232182000.0
March 2016,-311395000.0,1650932000.0,158555000.0
June 2016,-262126000.0,1457643000.0,98874000.0
September 2016,-101174000.0,1420507000.0,77513000.0
December 2016,-779000.0,1626327000.0,72988000.0
March 2017,40021000.0,1714440000.0,73226000.0
June 2017,56306000.0,1963819000.0,95398000.0
September 2017,7823000.0,2745726000.0,102727000.0
December 2017,-17040000.0,2778304000.0,122878000.0
March 2018,27492000.0,2538457000.0,119201000.0
June 2018,35309000.0,2721839000.0,132505000.0
September 2018,81346000.0,2910998000.0,151089000.0
December 2018,260280000.0,3185100000.0,150369000.0
March 2019,151363000.0,3573992000.0,117644000.0
June 2019,107485000.0,3635328000.0,123819000.0
September 2019,108301000.0,3690224000.0,138864000.0
