,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2006,986.2,-46.333333333333336,,
September 2006,986.2,-46.333333333333336,,
December 2006,986.2,-46.333333333333336,,
March 2007,986.2,-1337.5,,
June 2007,986.2,-1337.5,,
September 2007,986.2,-1337.5,,
December 2007,986.2,-1337.5,,
March 2008,986.2,-2239.75,,
June 2008,986.2,-2239.75,,
September 2008,986.2,-2239.75,,
December 2008,986.2,-2239.75,,
March 2009,986.2,-90.0,,
June 2009,986.2,-90.0,,
September 2009,986.2,-90.0,,
December 2009,986.2,-90.0,,
March 2010,292.0,-286.0,,
June 2010,30.0,-35.0,,
September 2010,76.0,-76.0,,
December 2010,6761.0,-6764.0,419.0,419.0
March 2011,10090.0,-10090.0,,
June 2011,1061.0,-1061.0,1293.0,1293.0
September 2011,786.0,-786.0,507.0,507.0
December 2011,5787.0,-752.0,517.0,517.0
March 2012,1902.0,-1899.0,870.0,870.0
June 2012,37.0,-52.0,918.0,918.0
