,OperatingExpenses,NetIncomeLoss,Assets
March 2018,3501500.0,20437500.0,
June 2018,3501500.0,20437500.0,
September 2018,3501500.0,20437500.0,
December 2018,3501500.0,20437500.0,
March 2019,4794000.0,24989000.0,
June 2019,5373000.0,31202000.0,
September 2019,8725000.0,25856000.0,
December 2019,5737000.0,5313000.0,1208729000.0
March 2020,9093000.0,26469000.0,1195068000.0
June 2020,7853000.0,15844000.0,1190326000.0
September 2020,7707000.0,23224000.0,1190627000.0
December 2020,12966000.0,22414000.0,1187319000.0
March 2021,,20381000.0,1191896000.0
June 2021,,18252000.0,1184996000.0
September 2021,,21685000.0,1178778000.0
December 2021,,22170000.0,1271155000.0
March 2022,,18074000.0,1262944000.0
June 2022,,15946000.0,1253669000.0
