,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2010,2685981.0,198386.0,2487595.0,112070.0,,
December 2010,2997118.0,218703.0,2778415.0,291872.0,,
March 2011,3031813.0,272270.0,2759543.0,487429.0,,
June 2011,3192685.0,344334.0,2848351.0,164206.0,20868932.0,16634058.0
September 2011,3605138.0,207585.0,3397553.0,245539.0,21167785.0,16651644.0
December 2011,3379786.0,250339.0,3129447.0,24554.0,20729705.0,16036783.0
March 2012,3142764.0,238230.0,2904534.0,95095.0,20821098.0,16133455.0
June 2012,3411054.0,224615.0,3186439.0,-178582.0,20921024.0,16302037.0
September 2012,2917204.0,101189.0,2816015.0,-71108.0,20440936.0,15728239.0
December 2012,3109782.0,109250.0,3000532.0,-411191.0,19144311.0,14250465.0
March 2013,3135649.0,101460.0,3034189.0,-430966.0,18844734.0,13807382.0
June 2013,3113808.0,291476.0,2822332.0,-416011.0,17555827.0,12421329.0
September 2013,2933035.0,209108.0,2723927.0,-335405.0,17411535.0,12296517.0
December 2013,2831839.0,92735.0,2739104.0,-239262.0,17397783.0,12268501.0
March 2014,2737202.0,103166.0,2634036.0,-1004383.0,16096596.0,10771031.0
June 2014,2872518.0,61054.0,2811464.0,290456.0,15792166.0,10623318.0
September 2014,2896760.0,75265.0,2821495.0,377529.0,16515123.0,11370687.0
December 2014,2956045.0,83643.0,2872402.0,422711.0,16681241.0,11687890.0
March 2015,3099141.0,78292.0,3020849.0,37229.0,16987574.0,12176606.0
June 2015,3338085.0,78447.0,3259638.0,255017.0,17405054.0,12586997.0
September 2015,3274262.0,41543.0,3232719.0,340962.0,17625364.0,12896620.0
December 2015,3649024.0,57090.0,3591934.0,1067693.0,19049953.0,14167087.0
March 2016,3891295.0,84410.0,3806885.0,466625.0,20007484.0,15193949.0
June 2016,3952374.0,197349.0,3755025.0,337222.0,20577517.0,15827536.0
September 2016,4038748.0,350840.0,3687908.0,191172.0,19704519.0,15105519.0
December 2016,4196998.0,100801.0,4096197.0,443861.0,20705952.0,16106000.0
March 2017,4275769.0,80613.0,4195156.0,647945.0,21897746.0,17414972.0
June 2017,4487575.0,64622.0,4422953.0,946494.0,23060649.0,18476272.0
September 2017,4774175.0,70583.0,4703592.0,121120.0,23205853.0,18677737.0
December 2017,4631966.0,56794.0,4575172.0,349285.0,23703608.0,19293958.0
March 2018,5114389.0,42665.0,5071724.0,376491.0,24263779.0,19920246.0
June 2018,5326966.0,81401.0,5245565.0,1055500.0,26638204.0,22211947.0
September 2018,5343892.0,68137.0,5275755.0,154392.0,27514230.0,23384758.0
December 2018,5390232.0,237838.0,5152394.0,380517.0,26881613.0,23020515.0
March 2019,5109749.0,170757.0,4938992.0,350145.0,27693517.0,24002905.0
June 2019,5185560.0,106579.0,5078981.0,1084164.0,29399232.0,24539031.0
September 2019,4993743.0,98937.0,4894806.0,1014556.0,30303306.0,25033269.0
December 2019,5108530.0,143477.0,4965053.0,1185056.0,31487181.0,26287097.0
March 2020,5680447.0,391962.0,5288485.0,653274.0,32973217.0,27787544.0
June 2020,4299280.0,415624.0,4796656.0,1308553.0,33244563.0,28022539.0
September 2020,5485238.0,481059.0,5004179.0,535262.0,34390792.0,29337436.0
December 2020,5942522.0,507497.0,5435025.0,1204000.0,35823624.0,30895761.0
March 2021,6457865.0,407199.0,6050666.0,223771.0,37170563.0,32288182.0
June 2021,6279375.0,326245.0,5953130.0,398967.0,37109000.0,31704000.0
September 2021,7163000.0,376000.0,6787000.0,439000.0,37900000.0,32426000.0
December 2021,6804000.0,329000.0,6475000.0,838000.0,38204000.0,32450000.0
March 2022,6880000.0,336000.0,6544000.0,645000.0,39019000.0,32988000.0
June 2022,7623000.0,315000.0,7308000.0,383000.0,41364000.0,34539000.0
