,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,,,
June 2009,,,,
September 2009,,,,
December 2009,,,,
March 2010,4709446.0,3995270.0,,
June 2010,4968858.0,4560503.0,,
September 2010,,,,
December 2010,,,247448555.0,25858972.0
March 2011,6490892.0,2485831.0,,
June 2011,5893197.0,4393685.0,269721358.0,23626978.0
September 2011,7180428.0,4545093.0,,
December 2011,7797751.0,3837323.0,276983808.0,24396224.0
March 2012,7662446.0,2175805.0,280316228.0,22120002.0
June 2012,7255893.0,5045706.0,286368415.0,22490194.0
September 2012,7759064.0,-1523597.0,287882135.0,26834172.0
December 2012,7045531.0,5502600.0,288500809.0,24748441.0
March 2013,7085844.0,4639468.0,293539233.0,29500672.0
June 2013,7211506.0,3141673.0,299496277.0,26511938.0
September 2013,8183424.0,713507.0,307496948.0,32489494.0
