,NetIncomeLoss,Assets,AssetsCurrent
March 2009,1037250.0,,
June 2009,1037250.0,,
September 2009,1037250.0,,
December 2009,1037250.0,,
March 2010,1794000.0,,
June 2010,1685000.0,,
September 2010,2762000.0,,
December 2010,2390000.0,301305000.0,246976000.0
March 2011,5583000.0,,
June 2011,3589000.0,359388000.0,286520000.0
September 2011,9026000.0,353587000.0,275601000.0
December 2011,4733000.0,378840000.0,304965000.0
March 2012,6575000.0,412534000.0,326920000.0
June 2012,5386000.0,344035000.0,249747000.0
September 2012,8263000.0,388655000.0,288748000.0
December 2012,7567000.0,419501000.0,324556000.0
March 2013,8015000.0,417818000.0,325266000.0
June 2013,6330000.0,427217000.0,327658000.0
September 2013,7156000.0,474680000.0,374997000.0
December 2013,109000.0,448082000.0,351730000.0
March 2014,5363000.0,464612000.0,367942000.0
June 2014,3975000.0,483144000.0,388152000.0
September 2014,3855000.0,455900000.0,356453000.0
December 2014,-6670000.0,340814000.0,250945000.0
March 2015,3097000.0,319524000.0,232761000.0
June 2015,4340000.0,339572000.0,258322000.0
September 2015,-308000.0,288801000.0,213029000.0
December 2015,-8404000.0,243215000.0,176537000.0
March 2016,1430000.0,237915000.0,172420000.0
June 2016,3404000.0,251526000.0,189919000.0
September 2016,-2153000.0,232911000.0,174898000.0
December 2016,-168000.0,246872000.0,192518000.0
March 2017,-860000.0,264163000.0,213114000.0
June 2017,-282000.0,243950000.0,198045000.0
September 2017,-3033000.0,248529000.0,208439000.0
December 2017,3693000.0,282704000.0,245685000.0
March 2018,1138000.0,284508000.0,249816000.0
June 2018,3620000.0,303127000.0,268780000.0
September 2018,2035000.0,313312000.0,275730000.0
December 2018,-3848000.0,278870000.0,229590000.0
March 2019,4908000.0,314635000.0,252086000.0
June 2019,6000.0,301764000.0,231307000.0
September 2019,640000.0,313845000.0,236253000.0
December 2019,2653000.0,330842000.0,247324000.0
March 2020,-11427000.0,253656000.0,175533000.0
June 2020,3503000.0,261334000.0,176817000.0
September 2020,3073000.0,256460000.0,177041000.0
December 2020,5846000.0,296187000.0,187513000.0
March 2021,2808000.0,332302000.0,227501000.0
June 2021,4709000.0,365006000.0,260550000.0
September 2021,1546000.0,370425000.0,265661000.0
December 2021,2825000.0,374703000.0,273210000.0
March 2022,6090000.0,470117000.0,370972000.0
June 2022,2476000.0,504623000.0,408006000.0
