,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2011,,,600.0,,
December 2011,690.0,,-3390.0,8900.0,8900.0
March 2012,10797.0,,-10797.0,6210.0,6210.0
June 2012,13092.0,,-13092.0,30513.0,30513.0
September 2012,2850.0,,-150.0,17421.0,17421.0
December 2012,7273.0,,-7273.0,15971.0,15971.0
March 2013,23989.0,,-23989.0,8698.0,8698.0
June 2013,13368.0,,-13368.0,68.0,68.0
September 2013,11956.0,,-11956.0,68.0,68.0
December 2013,14918.0,,-14918.0,,
March 2014,127861.0,102663.0,-124449.0,,
June 2014,146733.0,37500.0,-153259.0,,
September 2014,888452.0,286979.0,-918913.0,,
December 2014,12477.0,334217.0,-12477.0,167099.0,149929.0
March 2015,2098137.0,514317.0,-5601438.0,3726701.0,3710605.0
June 2015,1750286.0,790692.0,-1750286.0,3768868.0,3753846.0
September 2015,2316316.0,1357394.0,-2316316.0,2020769.0,2006821.0
December 2015,2435033.0,1136563.0,-2058778.0,4489946.0,4477068.0
March 2016,2887740.0,808472.0,-2751127.0,6424247.0,6412431.0
June 2016,6011326.0,1618685.0,-5874713.0,4388368.0,4377614.0
September 2016,3120939.0,1130468.0,-3120939.0,3211484.0,3201804.0
December 2016,2990949.0,1745681.0,-2990949.0,3054187.0,3045581.0
March 2017,3083567.0,1649898.0,-3083567.0,10718874.0,10711339.0
June 2017,3188562.0,1264358.0,-2872938.0,11790351.0,11783890.0
September 2017,5296918.0,2551920.0,-5222157.0,8701746.0,8696359.0
December 2017,5561265.0,2585991.0,-5561265.0,12604957.0,12600644.0
March 2018,5313133.0,2437392.0,-5313133.0,31017841.0,29708377.0
June 2018,6719169.0,3010688.0,-6722796.0,25074577.0,23468725.0
September 2018,7012690.0,3443516.0,-7015120.0,24021885.0,22116172.0
December 2018,8075452.0,4525228.0,-8047954.0,19212499.0,17772963.0
March 2019,9969242.0,3740049.0,-11197245.0,17516651.0,16139115.0
June 2019,6177486.0,2720762.0,-3191986.0,22119679.0,20470240.0
September 2019,6245252.0,3117798.0,-6126080.0,17585414.0,16010935.0
December 2019,6543682.0,3453459.0,-6957530.0,13732228.0,12230248.0
March 2020,6793952.0,3663860.0,-5724960.0,29500834.0,28079327.0
June 2020,7772367.0,4715295.0,-8825815.0,23980808.0,22630102.0
September 2020,7321137.0,4707448.0,-6850534.0,22099003.0,20813060.0
December 2020,5870966.0,3548992.0,-6120711.0,15808532.0,15192006.0
March 2021,6252541.0,4059739.0,-7181703.0,110263320.0,109656860.0
June 2021,6652570.0,4184411.0,-5929163.0,103098182.0,74688474.0
September 2021,5928515.0,3495416.0,-5564710.0,97806642.0,77379858.0
December 2021,5887575.0,3463281.0,-5317664.0,93000817.0,76547543.0
March 2022,7044923.0,2300993.0,-6814510.0,88015185.0,78896285.0
June 2022,6607390.0,1960753.0,-6494933.0,80161711.0,79019677.0
