,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,403019750.0,11128250.0,,,,
June 2009,403019750.0,11128250.0,,,,
September 2009,403019750.0,11128250.0,,,,
December 2009,403019750.0,11128250.0,,,,
March 2010,458753000.0,7841000.0,,,,
June 2010,452165000.0,11408000.0,,,,
September 2010,502687000.0,8172000.0,,,,
December 2010,500333000.0,8568000.0,,3246630000.0,836070000.0,921717000.0
March 2011,476978000.0,9298000.0,59793000.0,,,
June 2011,499598000.0,8337000.0,,3288785000.0,887567000.0,
September 2011,498799000.0,8693000.0,,3357113000.0,758625000.0,
December 2011,543841000.0,7985000.0,,3508833000.0,746461000.0,1247873000.0
March 2012,494161000.0,9464000.0,50338000.0,3502159000.0,784411000.0,1223326000.0
