,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2012,184706000.0,,,
June 2012,184706000.0,,,
September 2012,184706000.0,,,
December 2012,184706000.0,,,
March 2013,206016000.0,59719000.0,,
June 2013,202583000.0,59719000.0,,
September 2013,192647000.0,59719000.0,,
December 2013,211406000.0,59719000.0,4219045000.0,2174977000.0
March 2014,268899000.0,5279250.0,,
June 2014,209781000.0,5279250.0,4877186000.0,2804159000.0
September 2014,200858000.0,5279250.0,4988985000.0,2877721000.0
December 2014,201163000.0,5279250.0,4043890000.0,1907313000.0
March 2015,233377000.0,135256000.0,4067773000.0,1938392000.0
June 2015,192150000.0,228367000.0,4437631000.0,2312329000.0
September 2015,200014000.0,48179000.0,4041116000.0,1924678000.0
December 2015,263827000.0,-224782000.0,5082722000.0,2580919000.0
March 2016,296639000.0,-98731000.0,5125995000.0,2530745000.0
June 2016,271539000.0,181414000.0,5950599000.0,3318143000.0
September 2016,404045000.0,65027000.0,6357679000.0,3072758000.0
December 2016,417912000.0,87907000.0,6566897000.0,3154313000.0
March 2017,436853000.0,-65653000.0,6543372000.0,3012488000.0
June 2017,398485000.0,-205643000.0,6473759000.0,2695402000.0
September 2017,389504000.0,526086000.0,7182637000.0,3403321000.0
December 2017,402774000.0,202315000.0,7506178000.0,3748961000.0
March 2018,411400000.0,32475000.0,7685746000.0,3816453000.0
June 2018,402700000.0,367459000.0,7953266000.0,4072597000.0
September 2018,409700000.0,224700000.0,8596142000.0,4715147000.0
December 2018,431000000.0,-521734000.0,7213476000.0,3200929000.0
March 2019,453400000.0,312100000.0,9020800000.0,3939900000.0
June 2019,409700000.0,-56600000.0,8556500000.0,3546100000.0
September 2019,411800000.0,79500000.0,8629400000.0,3531000000.0
December 2019,409400000.0,53200000.0,8845600000.0,3766400000.0
March 2020,,-1474600000.0,8435200000.0,2177800000.0
June 2020,,518500000.0,9612600000.0,3361500000.0
September 2020,,-456700000.0,9902100000.0,3275900000.0
December 2020,,-444400000.0,10192600000.0,3819100000.0
March 2021,,-57100000.0,10951900000.0,4810000000.0
June 2021,,40600000.0,11328200000.0,5227800000.0
September 2021,,65000000.0,11506800000.0,5449600000.0
December 2021,,188300000.0,11289600000.0,5158600000.0
March 2022,,-16900000.0,12565200000.0,6322100000.0
June 2022,,1597500000.0,13569700000.0,7265000000.0
