,OperatingExpenses,NetIncomeLoss,Assets
March 2013,77303500.0,16834250.0,
June 2013,77303500.0,16834250.0,
September 2013,77303500.0,16834250.0,
December 2013,77303500.0,16834250.0,1806793000.0
March 2014,89507000.0,9138000.0,
June 2014,96591000.0,9513000.0,
September 2014,92765000.0,17168000.0,
December 2014,114516000.0,8866000.0,1959292000.0
March 2015,116203000.0,9377000.0,1992453000.0
June 2015,106473000.0,12489000.0,2062712000.0
September 2015,112092000.0,18961000.0,2096115000.0
December 2015,110377000.0,12670000.0,2055497000.0
March 2016,116996000.0,12837000.0,2102077000.0
June 2016,118914000.0,14596000.0,2189861000.0
September 2016,129090000.0,21366000.0,2347911000.0
December 2016,141884000.0,25672000.0,2346533000.0
March 2017,156420000.0,18450000.0,2411325000.0
June 2017,186839000.0,14541000.0,2532053000.0
September 2017,207277000.0,10351000.0,2721652000.0
December 2017,211944000.0,224000.0,2756695000.0
March 2018,201230000.0,15633000.0,2862010000.0
June 2018,209534000.0,16984000.0,2937376000.0
September 2018,202576000.0,19581000.0,3035434000.0
December 2018,201421000.0,11632000.0,3136776000.0
March 2019,188636000.0,22728000.0,3299251000.0
June 2019,195412000.0,20307000.0,3451107000.0
September 2019,258891000.0,-25167000.0,3660916000.0
December 2019,212319000.0,20471000.0,5024405000.0
March 2020,151502000.0,-36815000.0,4996810000.0
June 2020,146989000.0,35614000.0,5009201000.0
September 2020,146717000.0,26283000.0,4984353000.0
December 2020,211544000.0,-20258000.0,5063072000.0
March 2021,323809000.0,-103460000.0,5109707000.0
June 2021,159084000.0,20843000.0,5391816000.0
September 2021,212294000.0,-23889000.0,4784099000.0
December 2021,,-66293000.0,4948550000.0
March 2022,,10205000.0,5267218000.0
June 2022,,7664000.0,5265275000.0
