,OperatingExpenses,Assets,AssetsCurrent
December 2009,423034.0,,
March 2010,423034.0,,
June 2010,724774.0,,
September 2010,,,
December 2010,396059.0,,
March 2011,396059.0,,
June 2011,625214.0,,
