,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,172487.0,,367183.0,,,
June 2010,213675.0,,1370319.0,,,
September 2010,316758.0,,2069762.0,,,
December 2010,531677.0,,495500.0,34033845.0,18312158.0,
March 2011,327753.0,12945.25,292326.0,,,
June 2011,443602.0,12945.25,498630.0,37094694.0,19136423.0,
September 2011,325031.0,12945.25,71083.0,37094290.0,11163301.0,
December 2011,357765.0,12945.25,1184421.0,43817923.0,17356778.0,
March 2012,275852.0,12551.75,111.0,43951904.0,17538893.0,
June 2012,280175.0,12551.75,18854.0,43899083.0,17144598.0,
September 2012,201448.0,12551.75,1016.0,45230065.0,18685487.0,
December 2012,521260.0,12551.75,68053.0,42831702.0,13693082.0,
March 2013,313086.0,19862.5,9765.0,42355222.0,13224932.0,
June 2013,257449.0,19862.5,52017.0,44936853.0,14823943.0,
September 2013,156364.0,19862.5,-25262.0,43469118.0,13364887.0,
December 2013,429702.0,19862.5,-216685.0,42676193.0,12491391.0,
March 2014,410568.0,26968.0,-109734.0,42798632.0,13067609.0,
June 2014,397049.0,26968.0,-374736.0,43579166.0,13919968.0,
September 2014,404867.0,26968.0,327684.0,45389340.0,15738291.0,
December 2014,648006.0,26968.0,-460505.0,48304931.0,18837250.0,
March 2015,282306.0,26292.0,-86051.0,45630087.0,16006808.0,
June 2015,356041.0,26292.0,-120004.0,47597169.0,18235000.0,
September 2015,291674.0,26292.0,-6519.0,44813173.0,16312952.0,
December 2015,888254.0,26292.0,-756868.0,44353642.0,19576937.0,
March 2016,307733.0,24143.0,-543148.0,41422362.0,16788995.0,
June 2016,250169.0,24143.0,-276493.0,40101226.0,16342894.0,
September 2016,155602.0,24143.0,-381632.0,39551478.0,16026117.0,
December 2016,915315.0,24143.0,-616306.0,37319117.0,15114944.0,
March 2017,468534.0,18309.5,-424239.0,37880360.0,15706955.0,
June 2017,456072.0,18309.5,-261333.0,38673007.0,16330843.0,
September 2017,382288.0,18309.5,-418959.0,40162485.0,17625076.0,
December 2017,804691.0,18309.5,-465286.0,41433065.0,18755767.0,
March 2018,448130.0,,-499699.0,41603059.0,18360943.0,
June 2018,1835440.0,,-1649507.0,38804811.0,16991150.0,
September 2018,370703.0,,-310115.0,36391485.0,15593085.0,
December 2018,-2441691.0,,-14327188.0,23050799.0,2607273.0,20443526.0
March 2019,122614.0,,-567594.0,24251500.0,3651855.0,20599645.0
June 2019,726940.0,,-862096.0,25036039.0,5102740.0,19933299.0
September 2019,359307.0,,-544469.0,24364299.0,5213076.0,19151223.0
December 2019,-222887.0,,-2464406.0,30061778.0,22049958.0,8011820.0
March 2020,1751453.0,,-2194875.0,42852066.0,27704913.0,15147153.0
June 2020,2922868.0,,4640264.0,37307996.0,22405277.0,14902719.0
September 2020,1689962.0,,-1909947.0,33571631.0,25464828.0,8106803.0
December 2020,-109185.0,,-2532525.0,33202139.0,25184488.0,8017651.0
March 2021,3832650.0,,-3333242.0,49746525.0,21697069.0,28049456.0
June 2021,2115279.0,,-275985.0,62612425.0,25626343.0,36986082.0
September 2021,3574443.0,,-1703432.0,63078874.0,26303061.0,36775813.0
December 2021,3180973.0,,-29673297.0,38128362.0,21159647.0,16968715.0
March 2022,4015169.0,,-2739398.0,38712010.0,22054390.0,16657620.0
June 2022,3504355.0,,-4144928.0,40216585.0,24177481.0,16039104.0
