,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2013,8830500.0,-5898000.0,135565000.0,24282000.0,
June 2013,8830500.0,573000.0,135616000.0,26141000.0,
September 2013,8830500.0,-834000.0,125356000.0,11920000.0,
December 2013,8830500.0,-1220000.0,126801000.0,13161000.0,
March 2014,7939750.0,250000.0,128777000.0,9314000.0,
June 2014,7939750.0,56000.0,124634000.0,10970000.0,
September 2014,7939750.0,-63000.0,125511000.0,11541000.0,
December 2014,7939750.0,-2334000.0,123523000.0,7500000.0,
March 2015,25414000.0,-23703000.0,101499000.0,5632000.0,
June 2015,8505000.0,-6280000.0,95418000.0,6109000.0,
September 2015,26981000.0,-23651000.0,71502000.0,6449000.0,
December 2015,18460000.0,-39262000.0,33132000.0,6836000.0,
March 2016,9518000.0,-10602000.0,22815000.0,4438000.0,
June 2016,5672000.0,-4216000.0,19038000.0,4653000.0,
September 2016,2761000.0,-265000.0,18654000.0,4919000.0,
December 2016,-276000.0,963000.0,16767000.0,4889000.0,
March 2017,2485000.0,-740000.0,16325000.0,4705000.0,
June 2017,1996000.0,336000.0,15808000.0,4561000.0,
September 2017,1601000.0,-382000.0,14893000.0,3669000.0,
December 2017,1451000.0,983000.0,15316000.0,5918000.0,1783000.0
March 2018,1894000.0,-322000.0,14697000.0,4775000.0,
June 2018,2416000.0,-1094000.0,14772000.0,4990000.0,2369000.0
September 2018,1155000.0,467000.0,15242000.0,5404000.0,2360000.0
December 2018,1221000.0,-91000.0,14778000.0,3688000.0,2327000.0
March 2019,1581000.0,15000.0,14589000.0,3038000.0,2482000.0
June 2019,2071000.0,20000.0,14382000.0,3043000.0,2448000.0
September 2019,1686000.0,-281000.0,14157000.0,3003000.0,2392000.0
December 2019,2025000.0,-304000.0,13467000.0,2693000.0,2320000.0
March 2020,1158000.0,-306000.0,13664000.0,2428000.0,2317000.0
June 2020,2606000.0,-3651000.0,9690000.0,2139000.0,494000.0
September 2020,2157000.0,-1713000.0,9606000.0,2427000.0,481000.0
December 2020,1779000.0,-769000.0,12363000.0,4708000.0,
March 2021,1500000.0,-162000.0,17650000.0,9559000.0,
June 2021,1566000.0,-207000.0,17627000.0,8985000.0,
September 2021,1556000.0,81000.0,17597000.0,8819000.0,
December 2021,3471000.0,-1482000.0,17663000.0,5975000.0,
March 2022,8139000.0,-3384000.0,105018000.0,7010000.0,
June 2022,10772000.0,122000.0,108976000.0,9895000.0,
