,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2017,803366.0,-571713.0,,,
June 2017,1211161.0,-447375.0,,,
September 2017,1457998.0,-957555.0,,,
December 2017,1944304.0,-600752.0,4966392.0,4296875.0,669517.0
March 2018,1771894.0,-782649.0,,,
June 2018,2340856.0,-499049.0,5189833.0,4300264.0,889569.0
September 2018,2474374.0,-846808.0,5465753.0,3824617.0,1641136.0
December 2018,3372211.0,-1767367.0,5744764.0,3945305.0,1799459.0
March 2019,3126184.0,-1481471.0,7973042.0,4943648.0,3029394.0
June 2019,3230338.0,-1428403.0,8121813.0,4835136.0,3286677.0
September 2019,3324921.0,-2809530.0,10141839.0,6966045.0,3175794.0
December 2019,2805371.0,-2631169.0,7407692.0,3998205.0,3409487.0
March 2020,2528053.0,-1695631.0,8456085.0,5329013.0,3127072.0
June 2020,2120403.0,-1569970.0,7443282.0,4421542.0,3021740.0
September 2020,1853828.0,-694281.0,7550138.0,4586195.0,2963943.0
December 2020,1959022.0,-1113813.0,8160643.0,5245371.0,2915272.0
March 2021,2487814.0,-1588582.0,58028163.0,55168575.0,2859588.0
June 2021,2700430.0,1257444.0,63083015.0,60267698.0,2815317.0
September 2021,4191430.0,59656.0,67977419.0,54686313.0,13291106.0
December 2021,5584956.0,-604185.0,74156042.0,59480897.0,14675145.0
March 2022,5769801.0,-696217.0,65471685.0,50955079.0,14516606.0
June 2022,5428883.0,-1739304.0,66061816.0,44755536.0,21306280.0
