,NetIncomeLoss,Assets
March 2010,15589000.0,
June 2010,39387000.0,
September 2010,,
December 2010,,39690070000.0
March 2011,11533000.0,
June 2011,6708000.0,31387759000.0
September 2011,,31427316000.0
December 2011,,33769967000.0
March 2012,,34190186000.0
June 2012,,34728987000.0
September 2012,,35188141000.0
December 2012,,35755329000.0
March 2013,,31033504000.0
June 2013,,32683353000.0
September 2013,,31319824000.0
December 2013,,30221824000.0
March 2014,,30635363000.0
June 2014,,33651300000.0
September 2014,,37484602000.0
December 2014,,38045868000.0
March 2015,,36916558000.0
June 2015,,42551785000.0
September 2015,,42990088000.0
December 2015,,42083294000.0
March 2016,,49503208000.0
June 2016,,54438210000.0
September 2016,,58357619000.0
December 2016,,58212077000.0
March 2017,,57525685000.0
June 2017,,62862497000.0
September 2017,,66449883000.0
December 2017,,68524301000.0
March 2018,,65099832000.0
June 2018,,75939877000.0
September 2018,,73710099000.0
December 2018,,72773290000.0
March 2019,,69037492000.0
June 2019,,74518243000.0
September 2019,,73780868000.0
December 2019,,75381605000.0
March 2020,,83807453000.0
June 2020,,74959803000.0
September 2020,,66295853000.0
December 2020,,64912526000.0
March 2021,,61113776000.0
June 2021,,58627159000.0
September 2021,,60202756000.0
December 2021,,63488376000.0
March 2022,,62605541000.0
June 2022,,77714724000.0
