,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2013,,,-1989.0,338982.0,
December 2013,,,-83144.0,73767268.0,956312.0
March 2014,,,-1186191.0,73529203.0,706090.0
June 2014,,,-153484.0,73900543.0,1066207.0
September 2014,,,-363957.0,73575416.0,740968.0
December 2014,,,-419008.0,73288960.0,455145.0
March 2015,,,-356400.0,73129344.0,294487.0
June 2015,,,-2441405.0,73402581.0,567360.0
September 2015,,,-1736996.0,64160017.0,246141.0
December 2015,6407000.0,6407000.0,-254000.0,204323000.0,49616000.0
March 2016,12978500.0,12703000.0,-1469000.0,194525000.0,41717000.0
June 2016,12978500.0,13254000.0,-1317000.0,189914000.0,38989000.0
September 2016,14281000.0,14281000.0,-1462000.0,189702000.0,40667000.0
December 2016,55576000.0,14300000.0,-43951000.0,145128000.0,39251000.0
March 2017,,14913000.0,-3375000.0,139504000.0,35266000.0
June 2017,,14225000.0,-23560000.0,114719000.0,33347000.0
