,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2017,51993250.0,-32511000.0,,
June 2017,51993250.0,-32511000.0,,
September 2017,51993250.0,-32511000.0,,
December 2017,51993250.0,-32511000.0,,
March 2018,60047000.0,-52709000.0,,
June 2018,61604000.0,-38407000.0,,
September 2018,63541000.0,-18874000.0,,
December 2018,66470000.0,47016000.0,1152731000.0,889352000.0
March 2019,72444000.0,-41420000.0,1141240000.0,846947000.0
June 2019,801879000.0,-1159501000.0,2387176000.0,2106416000.0
September 2019,167703000.0,-124732000.0,2280472000.0,1982528000.0
December 2019,165033000.0,-35718000.0,2393317000.0,2067234000.0
March 2020,145704000.0,-141196000.0,2288612000.0,1981488000.0
June 2020,136593000.0,-100748000.0,2249624000.0,1958193000.0
September 2020,160187000.0,-94220000.0,2301038000.0,2032926000.0
December 2020,163710000.0,207841000.0,2609459000.0,2357541000.0
March 2021,171728000.0,-21674000.0,2692292000.0,2457175000.0
June 2021,181731000.0,69417000.0,2885646000.0,2663711000.0
September 2021,185949000.0,93996000.0,3152790000.0,2871122000.0
December 2021,240856000.0,174699000.0,3537238000.0,3181563000.0
March 2022,195548000.0,-5281000.0,3558190000.0,3207352000.0
June 2022,233508000.0,-43076000.0,3694032000.0,3246070000.0
