,NetIncomeLoss,Assets
March 2008,23104250.0,
June 2008,23104250.0,
September 2008,23104250.0,
December 2008,23104250.0,
March 2009,21530000.0,
June 2009,21530000.0,
September 2009,25510000.0,
December 2009,24477000.0,9526018000.0
March 2010,23455000.0,
June 2010,26161000.0,
September 2010,25860000.0,9416905000.0
December 2010,25160000.0,9553902000.0
March 2011,24013000.0,9514462000.0
June 2011,31602000.0,9698451000.0
September 2011,26968000.0,9705921000.0
December 2011,24258000.0,9727007000.0
March 2012,30320000.0,9931593000.0
June 2012,29349000.0,9890846000.0
September 2012,29904000.0,9872159000.0
December 2012,27710000.0,9828667000.0
March 2013,24866000.0,11850515000.0
June 2013,31121000.0,11863312000.0
September 2013,33034000.0,11805197000.0
December 2013,28039000.0,11790383000.0
March 2014,29003000.0,12057054000.0
June 2014,32897000.0,12119996000.0
September 2014,33589000.0,12096316000.0
December 2014,28073000.0,12250633000.0
March 2015,29148000.0,12179164000.0
June 2015,30602000.0,12182448000.0
September 2015,28430000.0,12390276000.0
December 2015,27858000.0,12678896000.0
March 2016,27003000.0,12775196000.0
June 2016,21503000.0,13030349000.0
September 2016,30982000.0,13161538000.0
December 2016,28923000.0,13352333000.0
March 2017,31248000.0,13490361000.0
June 2017,24035000.0,13909138000.0
September 2017,34579000.0,13884655000.0
December 2017,15768000.0,13797953000.0
March 2018,36830000.0,13463439000.0
June 2018,39813000.0,13525265000.0
September 2018,36253000.0,13439812000.0
December 2018,36688000.0,13286460000.0
March 2019,33339000.0,13478017000.0
June 2019,42140000.0,13548958000.0
September 2019,41035000.0,13584786000.0
December 2019,33946000.0,13497877000.0
March 2020,22218000.0,14019829000.0
June 2020,32150000.0,15692079000.0
September 2020,54440000.0,15558162000.0
December 2020,51217000.0,16551840000.0
March 2021,51962000.0,16878313000.0
June 2021,47981000.0,17098132000.0
September 2021,21200000.0,17364644000.0
December 2021,26222000.0,17595636000.0
March 2022,29211000.0,17441551000.0
June 2022,34284000.0,16951510000.0
