,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2010,,0.0,,
September 2010,59.666666666666664,-59.666666666666664,,
December 2010,59.666666666666664,-59.666666666666664,,
March 2011,59.666666666666664,-59.666666666666664,,
June 2011,4534.25,-7545.0,,
September 2011,4534.25,-49.0,,
December 2011,4534.25,-1519.0,,
March 2012,4534.25,-9024.0,,
June 2012,9075.0,-9075.0,,
September 2012,2274.0,-2274.0,,
December 2012,2170.0,-2170.0,,
March 2013,31277.0,-31277.0,,
June 2013,29662.0,-29662.0,,
September 2013,15711.0,-15711.0,,
December 2013,37007.0,-37007.0,,
March 2014,85085.0,-83279.0,,
June 2014,135949.0,-135296.0,,
September 2014,91110.0,-86457.0,,
December 2014,13222369.0,-13096875.0,,
March 2015,87063.0,-75306.0,,
June 2015,101416.0,-30103.0,,
September 2015,109589.0,33594.0,,
December 2015,63229.0,-73561.0,,
March 2016,52338.0,-37627.0,,
