,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,3541116.25,,,
June 2009,3541116.25,,,
September 2009,3541116.25,,,
December 2009,3541116.25,,,
March 2010,3230996.0,,,
June 2010,3236515.0,,,
September 2010,3307743000.0,,,
December 2010,-3301135717.0,,323176898.0,32841602.0
March 2011,3327057.0,,319153984.0,32054493.0
June 2011,2909960.0,,317017023.0,31285230.0
September 2011,3248746.0,,316137368000.0,33612177000.0
December 2011,3498923.0,,317724313.0,28217568.0
March 2012,3206077.0,,317279692.0,31177157.0
June 2012,3623941.0,,167413608.0,38662693.0
September 2012,3310000.0,,168490060.0,43266019.0
December 2012,3872982.0,,172324961.0,49732060.0
March 2013,2880000.0,,168459775.0,50500688.0
June 2013,2162000.0,,137704167.0,25774241.0
September 2013,2771000.0,,135099000.0,25418000.0
December 2013,2676000.0,,131678000.0,22024000.0
March 2014,2627000.0,,127605000.0,19047000.0
June 2014,2644000.0,,123544000.0,16628000.0
September 2014,2552000.0,,123327000.0,17370000.0
December 2014,3090000.0,,120669000.0,17776000.0
March 2015,2630000.0,1871000.0,120610000.0,18778000.0
June 2015,2457000.0,1871000.0,118488000.0,17637000.0
September 2015,2458000.0,1871000.0,117105000.0,17135000.0
December 2015,2301000.0,1871000.0,117784000.0,18529000.0
March 2016,2576000.0,1286500.0,115388000.0,17434000.0
June 2016,2407000.0,1286500.0,115994000.0,18604000.0
September 2016,2888000.0,1286500.0,117040000.0,19764000.0
December 2016,2363000.0,1286500.0,120272000.0,22197000.0
March 2017,2707000.0,1608000.0,118822000.0,21452000.0
June 2017,2467000.0,1536000.0,119321000.0,21312000.0
September 2017,2588000.0,1589000.0,118026000.0,19654000.0
December 2017,2385000.0,7382000.0,114939000.0,15914000.0
March 2018,2881000.0,1996000.0,115212000.0,16928000.0
June 2018,2428000.0,2908000.0,113650000.0,15078000.0
September 2018,2382000.0,2326000.0,113801000.0,14578000.0
December 2018,2760000.0,2237000.0,114352000.0,14739000.0
March 2019,2473000.0,2281000.0,116816000.0,16507000.0
June 2019,2556000.0,1716000.0,117732000.0,16291000.0
September 2019,2506000.0,1819000.0,119613000.0,16847000.0
December 2019,2669000.0,1980000.0,120745000.0,14755000.0
March 2020,2571000.0,2218000.0,121842000.0,15192000.0
June 2020,3296000.0,1431000.0,126590000.0,19639000.0
September 2020,3459000.0,1228000.0,127169000.0,19265000.0
December 2020,2543000.0,1430000.0,127404000.0,19775000.0
