,NetIncomeLoss,Assets
March 2010,580000.0,
June 2010,580000.0,
September 2010,580000.0,
December 2010,580000.0,386609000.0
March 2011,802000.0,
June 2011,622000.0,399927000.0
September 2011,-207000.0,401949000.0
December 2011,555000.0,406643000.0
March 2012,592000.0,404375000.0
June 2012,692000.0,408360000.0
September 2012,846000.0,404434000.0
December 2012,1882000.0,472855000.0
March 2013,1006000.0,482640000.0
June 2013,1188000.0,475737000.0
September 2013,1136000.0,486559000.0
December 2013,1110000.0,482837000.0
March 2014,1066000.0,483943000.0
June 2014,1141000.0,485776000.0
September 2014,1119000.0,504485000.0
December 2014,1462000.0,509475000.0
March 2015,1453000.0,509795000.0
June 2015,1548000.0,520075000.0
September 2015,1287000.0,513702000.0
