,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,38451750.0,4885250.0,,
June 2013,38451750.0,4885250.0,,
September 2013,38451750.0,4885250.0,,
December 2013,38451750.0,4885250.0,,
March 2014,39954000.0,4328000.0,,
June 2014,42049000.0,5728000.0,,
September 2014,44063000.0,4851000.0,,
December 2014,52766000.0,12008000.0,,
March 2015,45871000.0,6661000.0,,
June 2015,49575000.0,6352000.0,,
September 2015,51796000.0,6762000.0,,
December 2015,62541000.0,16064000.0,,
March 2016,54809000.0,11748000.0,,
June 2016,57737000.0,13135000.0,,
September 2016,60522000.0,10461000.0,,
December 2016,69823000.0,24420000.0,,
March 2017,61731000.0,18966000.0,,
June 2017,65778000.0,19712000.0,,
September 2017,68124000.0,18862000.0,,
December 2017,82541000.0,70054000.0,,
March 2018,72364000.0,30454000.0,,
June 2018,72990000.0,29848000.0,,
September 2018,78440000.0,24817000.0,,
December 2018,88996000.0,49894000.0,,
March 2019,83332000.0,38717000.0,,
June 2019,87350000.0,25170000.0,,
September 2019,90481000.0,26956000.0,,
December 2019,94897000.0,50287000.0,,
March 2020,89720000.0,33456000.0,,
June 2020,109149000.0,99383000.0,,
September 2020,105830000.0,45197000.0,,
December 2020,114190000.0,64660000.0,,
March 2021,104370000.0,55220000.0,,
June 2021,110119000.0,34323000.0,,
September 2021,114048000.0,23185000.0,,
December 2021,119078000.0,44727000.0,,
March 2022,116273000.0,12523000.0,,
June 2022,118466000.0,14097000.0,,
