,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2008,122391750.0,6900000.0,-29935500.0,,
December 2008,122391750.0,6900000.0,-29935500.0,,
March 2009,122391750.0,6900000.0,-29935500.0,,
June 2009,122391750.0,6900000.0,-29935500.0,2346974000.0,
September 2009,116162000.0,7000000.0,-9817000.0,,
December 2009,117902000.0,7000000.0,5967000.0,,
March 2010,120062000.0,7000000.0,9685000.0,,
June 2010,123361000.0,7000000.0,40584000.0,2267823000.0,915931000.0
September 2010,125020000.0,8325000.0,34921000.0,2380731000.0,998346000.0
December 2010,132105000.0,8325000.0,43469000.0,2394993000.0,1025133000.0
March 2011,138322000.0,8325000.0,64683000.0,2569222000.0,1192797000.0
June 2011,143083000.0,8325000.0,86655000.0,2754469000.0,1287585000.0
September 2011,145989000.0,9575000.0,71986000.0,2611518000.0,1190635000.0
December 2011,134566000.0,9575000.0,73697000.0,2644738000.0,1219813000.0
March 2012,138904000.0,9575000.0,75499000.0,3198574000.0,1347443000.0
June 2012,142031000.0,9575000.0,86048000.0,3034188000.0,1282962000.0
September 2012,138860000.0,9925000.0,46390000.0,3016200000.0,1272079000.0
December 2012,127778000.0,9925000.0,42142000.0,3100539000.0,1356363000.0
March 2013,128328000.0,9925000.0,53916000.0,3158931000.0,1442430000.0
June 2013,132884000.0,9925000.0,60818000.0,3301039000.0,1499473000.0
September 2013,134264000.0,11000000.0,37837000.0,3330314000.0,1494191000.0
December 2013,148421000.0,11000000.0,24209000.0,3808200000.0,1478838000.0
March 2014,152298000.0,11000000.0,50865000.0,3875243000.0,1539049000.0
June 2014,154785000.0,11000000.0,45455000.0,3868086000.0,1525196000.0
September 2014,148488000.0,11275000.0,39488000.0,3751813000.0,1464353000.0
December 2014,137459000.0,11275000.0,-388302000.0,3252443000.0,1373987000.0
March 2015,138025000.0,11275000.0,-46229000.0,3002048000.0,1341312000.0
June 2015,130923000.0,11275000.0,21146000.0,2849529000.0,1258546000.0
September 2015,129243000.0,9850000.0,-6226000.0,2752040000.0,1168511000.0
December 2015,123580000.0,9850000.0,-169227000.0,2440252000.0,1062992000.0
March 2016,121004000.0,9850000.0,16000000.0,2491939000.0,1099260000.0
June 2016,121148000.0,9850000.0,-66515000.0,2368793000.0,1075341000.0
September 2016,119865000.0,9500000.0,-21656000.0,2307433000.0,991837000.0
December 2016,111004000.0,9500000.0,7262000.0,2254781000.0,971745000.0
March 2017,116939000.0,9500000.0,38890000.0,2334739000.0,1043046000.0
June 2017,120760000.0,9500000.0,24643000.0,2415496000.0,1113901000.0
September 2017,119330000.0,9725000.0,39183000.0,2399700000.0,1075915000.0
December 2017,120649000.0,9725000.0,41601000.0,2475861000.0,1128382000.0
March 2018,129151000.0,9725000.0,50866000.0,2617862000.0,1240587000.0
June 2018,129022000.0,9725000.0,68528000.0,2925737000.0,1546166000.0
September 2018,123285000.0,9750000.0,56699000.0,2512204000.0,1121482000.0
December 2018,114635000.0,9750000.0,54698000.0,2531108000.0,1119034000.0
March 2019,120135000.0,9750000.0,68550000.0,2607683000.0,1162842000.0
June 2019,116096000.0,9750000.0,61978000.0,2656269000.0,1190827000.0
September 2019,114191000.0,9675000.0,6466000.0,2599405000.0,1065389000.0
December 2019,107548000.0,9675000.0,-5939000.0,2623033000.0,1035912000.0
March 2020,98534000.0,9675000.0,2917000.0,2538100000.0,966723000.0
June 2020,68163000.0,9675000.0,-9106000.0,3037591000.0,1440812000.0
September 2020,93340000.0,9875000.0,-21675000.0,2558996000.0,935721000.0
December 2020,97758000.0,9875000.0,19388000.0,2614826000.0,948686000.0
March 2021,108113000.0,9875000.0,21621000.0,2614980000.0,966916000.0
June 2021,108035000.0,9875000.0,35100000.0,2665761000.0,1004807000.0
September 2021,102694000.0,10525000.0,36198000.0,2607568000.0,966948000.0
December 2021,106654000.0,10525000.0,31421000.0,2610872000.0,984201000.0
March 2022,107075000.0,10525000.0,35295000.0,2659513000.0,1043241000.0
June 2022,102670000.0,10525000.0,41709000.0,2573524000.0,1024708000.0
