,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2011,3619.0,-3619.0,,
June 2011,333.3333333333333,-333.3333333333333,,
September 2011,333.3333333333333,-333.3333333333333,,
December 2011,333.3333333333333,-333.3333333333333,,
March 2012,400.0,-400.0,,
June 2012,,,,
September 2012,,,,
December 2012,400.0,-400.0,,
March 2013,,,,
June 2013,,,,
September 2013,,,,
December 2013,,,,
March 2014,,,,
June 2014,,,,
September 2014,,,,
December 2014,,,0.0,0.0
March 2015,0.0,0.0,,
June 2015,5693.0,-5693.0,0.0,0.0
September 2015,0.0,0.0,0.0,0.0
