,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2015,48655.0,20034.0,-32888.0,,,
June 2015,17333.0,20034.0,-13602.0,,,
September 2015,6092.0,20034.0,-49630.0,,,
December 2015,29938.0,20034.0,-33174.0,496405.0,450828.0,45577.0
March 2016,50345.0,34312.0,-71739.0,,,
June 2016,27308.0,107848.0,-125344.0,795574.0,744139.0,51435.0
September 2016,42848.0,108398.0,-147835.0,610279.0,552491.0,57788.0
December 2016,49698.0,144309.0,-171100.0,922229.0,837369.0,84860.0
March 2017,48039.0,54531.0,-80406.0,841526.0,760049.0,81477.0
June 2017,39241.0,60993.0,-56748.0,810330.0,733315.0,77015.0
September 2017,55916.0,52774.0,-69219.0,726627.0,655204.0,71423.0
December 2017,23356.0,36251.0,-78519.0,673475.0,606629.0,66846.0
March 2018,40129.0,63935.0,-86525.0,597984.0,532273.0,65711.0
June 2018,31408.0,70296.0,-85225.0,472613.0,433987.0,38626.0
September 2018,38944.0,55399.0,-114497.0,433915.0,323800.0,110115.0
December 2018,27656.0,47023.0,-85098.0,379395.0,276556.0,102839.0
March 2019,43250.0,79529.0,-119781.0,259776.0,163673.0,96103.0
June 2019,,86815.0,-97570.0,232145.0,141415.0,90730.0
September 2019,,71119.0,-16763.0,245165.0,160892.0,84273.0
December 2019,,4694.0,-61349.0,365996.0,199575.0,166421.0
March 2020,21412.0,76879.0,2982.0,358444.0,212823.0,145621.0
June 2020,23975.0,10385.0,4903.0,293119.0,162794.0,130325.0
September 2020,19527.0,57643.0,-10912.0,362732.0,244900.0,117832.0
December 2020,,143088.0,30207.0,344354.0,239183.0,105171.0
March 2021,178.0,70911.0,32788.0,362834.0,278558.0,84276.0
June 2021,,53223.0,-23638.0,319434.0,247430.0,72004.0
September 2021,,70361.0,77695.0,447893.0,391071.0,56822.0
December 2021,,114191.0,63257.0,498311.0,308237.0,190074.0
March 2022,,72339.0,34265.0,555974.0,385309.0,170665.0
June 2022,,83902.0,-19137.0,453733.0,304118.0,149615.0
