,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,486500.0,270804.0,719495.0,,,
June 2010,486500.0,270804.0,719495.0,,,
September 2010,471602.0,247838.0,653879.0,,,
December 2010,,,,8812525.0,7505086.0,1307439.0
March 2011,459508.0,265082.0,416025.0,,,
June 2011,660270.0,244309.0,-50381.0,,,
September 2011,831183.0,252223.0,323093.0,10463050.0,8386515.0,2076535.0
December 2011,,,,19056646.0,13727601.0,5329045.0
March 2012,1969198.0,172041.0,-1773138.0,18162086.0,13134132.0,5027954.0
June 2012,1240261.0,133161.0,-1305866.0,,,
September 2012,1401002.0,122604.0,116777.0,15843141.0,11294177.0,
