,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,5305500.0,,,
June 2019,5305500.0,,,
September 2019,5305500.0,,,
December 2019,5305500.0,,,
March 2020,11616000.0,,,
June 2020,5445000.0,,,
September 2020,6297000.0,,,
December 2020,8680000.0,,232268000.0,171636000.0
March 2021,9005000.0,0.0,,
June 2021,10941000.0,-2004000.0,303795000.0,233559000.0
September 2021,13347000.0,-16915000.0,773226000.0,700555000.0
December 2021,14197000.0,-17163000.0,812750000.0,653078000.0
March 2022,15512000.0,-10327000.0,854055000.0,668345000.0
June 2022,14333000.0,-7155000.0,893876000.0,702585000.0
