,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2017,,-56086.0,625845.0,
December 2017,,-160601.0,346221811.0,1221811.0
March 2018,,958379.0,347233080.0,1068259.0
June 2018,,1288589.0,348369377.0,1135461.0
September 2018,,1469123.0,349833111.0,1160325.0
December 2018,,-479390091.0,351443016.0,1005193.0
March 2019,,1378002.0,353419737.0,1128760.0
June 2019,,1475886.0,354356987.0,1032535.0
September 2019,,714960.0,355112440.0,847980.0
December 2019,,-404264848.0,2604408000.0,151450000.0
March 2020,,-138124000.0,2670423000.0,289067000.0
June 2020,,-160069000.0,2829948000.0,418406000.0
September 2020,,-107939000.0,2924679000.0,442211000.0
December 2020,,-184781000.0,2872425000.0,440133000.0
March 2021,12700000.0,-87380000.0,2833259000.0,447800000.0
June 2021,13200000.0,-70545000.0,2973802000.0,529090000.0
September 2021,,-92744000.0,2916385000.0,432201000.0
December 2021,,-54883000.0,2785628000.0,342816000.0
March 2022,15000000.0,-27431000.0,2713153000.0,312773000.0
June 2022,16000000.0,-3486000.0,2908327000.0,481765000.0
