,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2002,490405.2068965517,0.0,,
March 2003,490405.2068965517,-73947.5,,
June 2003,490405.2068965517,-73947.5,,
September 2003,490405.2068965517,-73947.5,,
December 2003,490405.2068965517,-73947.5,,
March 2004,490405.2068965517,-85690.25,,
June 2004,490405.2068965517,-85690.25,,
September 2004,490405.2068965517,-85690.25,,
December 2004,490405.2068965517,-85690.25,,
March 2005,490405.2068965517,-120459.25,,
June 2005,490405.2068965517,-120459.25,,
September 2005,490405.2068965517,-120459.25,,
December 2005,490405.2068965517,-120459.25,,
March 2006,490405.2068965517,-240860.0,,
June 2006,490405.2068965517,-240860.0,,
September 2006,490405.2068965517,-240860.0,,
December 2006,490405.2068965517,-240860.0,,
March 2007,490405.2068965517,-1272581.25,,
June 2007,490405.2068965517,-1272581.25,,
September 2007,490405.2068965517,-1272581.25,,
December 2007,490405.2068965517,-1272581.25,,
March 2008,490405.2068965517,-1522678.75,,
June 2008,490405.2068965517,-1522678.75,,
September 2008,490405.2068965517,-1522678.75,,
December 2008,490405.2068965517,-1522678.75,,
March 2009,490405.2068965517,-1554968.25,,
June 2009,490405.2068965517,-1554968.25,,
September 2009,490405.2068965517,-1554968.25,,
December 2009,490405.2068965517,-1554968.25,,
March 2010,1136972.0,-1776399.0,,
June 2010,963144.0,-1621808.0,,
September 2010,500172.0,-700216.0,,
December 2010,383919.0,-461840.0,4802142.0,1279781.0
March 2011,471404.0,-965252.0,,
June 2011,961953.0,-2595211.0,8431231.0,3479213.0
September 2011,1005790.0,-1909039.0,6994975.0,2108688.0
December 2011,1159933.0,-1965920.0,10563176.0,5815927.0
March 2012,1328314.0,-2356903.0,8648503.0,4025876.0
June 2012,1314623.0,-2230811.0,11850702.0,7340390.0
September 2012,1253066.0,-2052212.0,10389051.0,5988743.0
December 2012,1226683.0,-2157048.0,11478164.0,5130477.0
March 2013,1590613.0,-3453879.0,14311860.0,8109323.0
June 2013,1648838.0,-2064462.0,12125037.0,6030622.0
September 2013,2066827.0,-1315318.0,9647315.0,5494845.0
December 2013,1553885.0,-3948509.0,6815939.0,2768071.0
March 2014,1715307.0,-2943413.0,8040052.0,4075310.0
June 2014,1380798.0,-2085836.0,5888562.0,2016004.0
September 2014,1470297.0,324022.0,15719971.0,11921357.0
December 2014,1398051.0,-3346875.0,13419516.0,9698238.0
March 2015,1643994.0,-2301156.0,10911479.0,7255637.0
June 2015,1382966.0,-2286550.0,8580214.0,5006866.0
September 2015,1167768.0,-1858238.0,6461507.0,2972808.0
December 2015,964146.0,950914.0,7596379.0,4180574.0
March 2016,1039454.0,824563.0,5569847.0,2244815.0
June 2016,965184.0,-2132903.0,11377910.0,8139359.0
September 2016,1305610.0,-2286860.0,9296013.0,6138569.0
December 2016,1440166.0,-2585126.0,15324580.0,12193188.0
March 2017,1856880.0,-2891324.0,15297361.0,12186579.0
June 2017,2175929.0,-3121528.0,12601236.0,9337658.0
September 2017,2333058.0,-3470699.0,9871367.0,6687467.0
December 2017,3099799.0,-4078739.0,12871464.0,10939417.0
March 2018,2124060.0,-3475823.0,9561345.0,7645175.0
June 2018,1723087.0,-2920691.0,6996821.0,5016303.0
September 2018,1995571.0,-3014934.0,19540796.0,17114441.0
December 2018,992511.0,-3827579.0,15054082.0,13951834.0
March 2019,2308397.0,-3621641.0,12548944.0,11092938.0
June 2019,1809547.0,-3187561.0,19135687.0,18183477.0
September 2019,2703831.0,-3903807.0,15658991.0,14751976.0
December 2019,2174283.0,-3379903.0,12250811.0,11385673.0
March 2020,2616337.0,-3957608.0,8689549.0,7863436.0
June 2020,2465392.0,-3611925.0,23852548.0,23043793.0
September 2020,2683944.0,-3909563.0,20696650.0,19802850.0
December 2020,2375008.0,-3615076.0,58659370.0,57939809.0
March 2021,4633194.0,-6357170.0,55064779.0,54401608.0
June 2021,4627636.0,-6028030.0,47737858.0,47124883.0
September 2021,3937464.0,-5819064.0,41953269.0,41392809.0
December 2021,4388175.0,-5918098.0,37201809.0,36571460.0
March 2022,3887039.0,-6139797.0,31990186.0,31394542.0
June 2022,4498657.0,-7435043.0,25892396.0,25285233.0
