,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,12796000.0,15898750.0,,
June 2008,12796000.0,15898750.0,,
September 2008,12796000.0,15898750.0,,
December 2008,12796000.0,15898750.0,,
March 2009,12335000.0,13320000.0,,
June 2009,13136000.0,11769000.0,,
September 2009,14134000.0,11043000.0,,
December 2009,14858000.0,13639000.0,985642000.0,483389000.0
March 2010,15689000.0,6967000.0,,
June 2010,16221000.0,-2480000.0,880918000.0,408524000.0
September 2010,14018000.0,5861000.0,974912000.0,460513000.0
December 2010,14916000.0,5387000.0,1333767000.0,820040000.0
March 2011,15620000.0,7019000.0,1340844000.0,822644000.0
June 2011,18106000.0,291000.0,1328318000.0,811765000.0
September 2011,16781000.0,5518000.0,1274285000.0,766155000.0
December 2011,16355000.0,4339000.0,1310776000.0,829604000.0
March 2012,16003000.0,4737000.0,1287433000.0,808701000.0
June 2012,15416000.0,200000.0,1217427000.0,765151000.0
September 2012,15201000.0,-100402500.0,1255380000.0,797065000.0
December 2012,14930000.0,-100402500.0,1052284000.0,800668000.0
March 2013,17799000.0,-6161750.0,1036784000.0,749124000.0
June 2013,17611000.0,-6161750.0,954152000.0,669493000.0
September 2013,18108000.0,-6161750.0,948934000.0,666875000.0
December 2013,18841000.0,-6161750.0,981174000.0,699742000.0
March 2014,18273000.0,,758984000.0,483336000.0
June 2014,18650000.0,,743389000.0,476041000.0
September 2014,18297000.0,,734378000.0,476867000.0
