,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,1691638.5,,,,
June 2009,1691638.5,,,,
September 2009,1691638.5,,,,
December 2009,1691638.5,,,,
March 2010,1758249.0,,,,
June 2010,1491613.0,,,,
September 2010,3085361.0,,,,
December 2010,2094810.0,,42561515.0,15611947.0,
March 2011,2333870.0,,,,
June 2011,2002214.0,,35940521.0,8541919.0,
September 2011,2053856.0,,33744608.0,5968467.0,
December 2011,2138756.0,,31404929.0,3179108.0,
March 2012,3045020.0,,40431532.0,11407537.0,
June 2012,2215509.0,,37373332.0,6307097.0,
September 2012,3035574.0,,57289865.0,4554819.0,
December 2012,2263728.0,,49604435.0,5372824.0,
March 2013,2681215.0,-5073500.0,58224699.0,4803180.0,
June 2013,1977045.0,-5073500.0,53837593.0,5727392.0,
September 2013,2207493.0,-5073500.0,49802689.0,2473803.0,
December 2013,2989954.0,-5073500.0,36655000.0,1802981.0,
March 2014,3702000.0,-3460000.0,46475345.0,11724398.0,
June 2014,3318000.0,-3128000.0,45814495.0,11136185.0,
September 2014,3463841.0,-3993000.0,43730624.0,9084902.0,
December 2014,3066159.0,-103000.0,43104000.0,6433000.0,
March 2015,3101000.0,-3761000.0,46023000.0,9437000.0,
June 2015,3895000.0,-4552000.0,42546000.0,6031000.0,
September 2015,3966000.0,300000.0,44802000.0,6239000.0,
December 2015,5790000.0,-7130000.0,56966000.0,2005000.0,
March 2016,3078000.0,-4273000.0,56188000.0,1303000.0,
June 2016,3849000.0,-4607000.0,55896000.0,1592000.0,
September 2016,3098000.0,-3744000.0,58631000.0,4447000.0,
December 2016,3273000.0,-6981000.0,56914000.0,3911000.0,
March 2017,2607000.0,1845000.0,66380000.0,13414000.0,
June 2017,-3330000.0,-2639000.0,63415000.0,10299000.0,
September 2017,3175000.0,-2983000.0,63696000.0,10591000.0,
December 2017,22366000.0,-15511000.0,50238000.0,7833000.0,42000000.0
March 2018,3510000.0,-3419000.0,46311000.0,4720000.0,41600000.0
June 2018,-20736000.0,-20457000.0,36661000.0,5405000.0,31300000.0
September 2018,2918000.0,-3137000.0,35330000.0,3976000.0,31400000.0
December 2018,50357000.0,-8671000.0,29958000.0,4180000.0,25800000.0
March 2019,2619000.0,-3174000.0,28206000.0,3358000.0,24848000.0
June 2019,2933000.0,-2775000.0,28216000.0,3402000.0,24814000.0
September 2019,2576000.0,-1834000.0,26128000.0,1350000.0,24778000.0
December 2019,2794000.0,-2782000.0,26979000.0,2361000.0,24618000.0
March 2020,3295000.0,-3287000.0,26304000.0,1720000.0,24584000.0
June 2020,2487000.0,-2467000.0,27614000.0,2969000.0,24645000.0
September 2020,3341000.0,,25403000.0,15217000.0,
December 2020,2113000.0,,61937000.0,52589000.0,
March 2021,5585000.0,,129629000.0,120324000.0,
June 2021,4705000.0,,131938000.0,122564000.0,
September 2021,5110000.0,,133756000.0,122773000.0,
December 2021,2825000.0,,132983000.0,115613000.0,
March 2022,2816000.0,,148581000.0,116726000.0,
June 2022,3246000.0,,153595000.0,109762000.0,
