,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,1047094.0,200904.0,82081.0,,,
June 2010,885678.0,274055.0,-36874.0,,,
September 2010,831891.0,201686.0,-129963.0,,,
December 2010,791007.0,366097.0,-133109.0,12564742.0,4822922.0,
March 2011,949178.0,323271.0,33345.0,,,
June 2011,861889.0,247117.0,2840840.0,11279985.0,3463239.0,
September 2011,808759.0,299223.0,-100748.0,10492890.0,3162986.0,
December 2011,1149685.0,309201.0,-80741.0,9700401.0,2495394.0,1333883.0
March 2012,1072040.0,328291.0,-318044.0,8958166.0,1960464.0,1229083.0
June 2012,968901.0,240507.0,62354.0,8650955.0,1819239.0,1140265.0
September 2012,855692.0,217257.0,-173480.0,8338850.0,1735437.0,1003341.0
December 2012,941705.0,232692.0,-341875.0,7858268.0,1702347.0,637544.0
March 2013,874228.0,308897.0,-91983.0,7627576.0,1699693.0,518910.0
June 2013,743484.0,281389.0,-246705.0,7038870.0,1744689.0,5238.0
September 2013,657606.0,214346.0,-51346.0,6841136.0,1700805.0,5238.0
December 2013,682878.0,222223.0,-1172382.0,7228705.0,1294851.0,20738.0
March 2014,1234121.0,393117.0,-546628.0,6872434.0,871384.0,20738.0
June 2014,1254243.0,370811.0,-491634.0,7130230.0,1017598.0,20736.0
September 2014,1026408.0,420185.0,-327398.0,6912522.0,580787.0,20738.0
December 2014,1174008.0,434748.0,-626312.0,6961080.0,399743.0,5238.0
March 2015,1832489.0,401436.0,-1197962.0,5392404.0,235192.0,5237.0
June 2015,480747.0,379788.0,-300025.0,1110360.0,537182.0,5238.0
September 2015,,,,,,
December 2015,,,,,,
March 2016,,,,,,
June 2016,,,,,,
September 2016,,,,,,
December 2016,,,,,,
March 2017,64421.0,,11080.0,,,
June 2017,172094.0,,-5517.0,,,
September 2017,351709.0,,-209392.0,,,
December 2017,586897.0,,-281504.0,12798940.0,,
March 2018,727297.0,,-236484.0,12803122.0,,
June 2018,782756.0,,-275488.0,12617767.0,,
September 2018,827490.0,,-313737.0,12602237.0,,
December 2018,905110.0,,-424918.0,12593321.0,,
March 2019,1255688.0,,-719314.0,13351553.0,,
June 2019,1002468.0,,-354266.0,18323081.0,,
September 2019,1131027.0,,-332320.0,24432212.0,,
December 2019,1664908.0,,-632847.0,38759726.0,,
March 2020,1660302.0,,-354165.0,41338696.0,,
June 2020,1754796.0,,-241889.0,41367120.0,,
September 2020,1677822.0,,-56824.0,40558982.0,,
December 2020,2201287.0,,501164.0,42396752.0,,
March 2021,2065054.0,,-359191.0,45618360.0,,
June 2021,2007367.0,,-68629.0,44273220.0,,
September 2021,2352040.0,,-92871.0,53861113.0,,
December 2021,3636068.0,,,70047780.0,,
March 2022,3844712.0,,-630120.0,75589825.0,,
June 2022,4715347.0,,-1093061.0,82282917.0,,
