,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,29751000.0,-19849750.0,,
June 2012,29751000.0,-19849750.0,,
September 2012,29751000.0,-19849750.0,,
December 2012,29751000.0,-19849750.0,,
March 2013,47574000.0,-27026000.0,,
June 2013,64263000.0,-42225000.0,,
September 2013,87307000.0,-64601000.0,,
December 2013,394848000.0,-511471000.0,3366240000.0,2574679000.0
March 2014,149391000.0,-132362000.0,3356209000.0,2505380000.0
June 2014,177095000.0,-144642000.0,3584817000.0,2463886000.0
September 2014,183342000.0,-175464000.0,5448654000.0,4173885000.0
December 2014,181715000.0,-125352000.0,5583082000.0,4255853000.0
March 2015,189746000.0,-162442000.0,5643417000.0,4194091000.0
June 2015,198907000.0,-136663000.0,6230334000.0,4270427000.0
September 2015,207937000.0,-131690000.0,6289064000.0,4263559000.0
December 2015,210058000.0,-90236000.0,6442439000.0,4381792000.0
March 2016,155794000.0,-79731000.0,6476168000.0,4388909000.0
June 2016,178511000.0,-107217000.0,6616814000.0,4382039000.0
September 2016,177049000.0,-102871000.0,6742946000.0,4478413000.0
December 2016,202128000.0,-167054000.0,6870365000.0,4652196000.0
March 2017,128728000.0,-61559000.0,6892742000.0,4695332000.0
June 2017,143171000.0,-116488000.0,6963098000.0,4840102000.0
September 2017,136115000.0,-21095000.0,7075789000.0,5002422000.0
December 2017,133996000.0,91079000.0,7412477000.0,5321884000.0
March 2018,123346000.0,60997000.0,7539441000.0,5409235000.0
June 2018,138574000.0,100117000.0,8861230000.0,6540504000.0
September 2018,150764000.0,789179000.0,9746192000.0,6719760000.0
December 2018,141174000.0,255303000.0,10162572000.0,7111036000.0
March 2019,146246000.0,190804000.0,11145231000.0,7255785000.0
June 2019,159242000.0,1119560000.0,12521607000.0,7512783000.0
September 2019,178553000.0,36522000.0,11600925000.0,6624451000.0
December 2019,198240000.0,118773000.0,12703389000.0,7620075000.0
March 2020,200388000.0,-8396000.0,13540725000.0,8467579000.0
June 2020,215806000.0,-1378005000.0,12547587000.0,8495287000.0
September 2020,208877000.0,28659000.0,13088792000.0,8589579000.0
December 2020,247940000.0,222116000.0,13379090000.0,8637108000.0
March 2021,250709000.0,68005000.0,14984075000.0,9863742000.0
June 2021,299859000.0,65649000.0,15323225000.0,9728141000.0
September 2021,324252000.0,-536757000.0,14589345000.0,8649234000.0
December 2021,371884000.0,181694000.0,14059516000.0,7918370000.0
March 2022,371695000.0,513286000.0,13550957000.0,7476068000.0
June 2022,454859000.0,-270007000.0,13579287000.0,7273581000.0
