,NetIncomeLoss,Assets,AssetsCurrent
September 2009,-167420.66666666666,,
December 2009,-167420.66666666666,,
March 2010,-167420.66666666666,,
June 2010,-158823.0,,
September 2010,-310062.0,,
December 2010,-449448.0,,
March 2011,-885836.0,,
June 2011,-517440.0,,
September 2011,-1120349.0,,
December 2011,-788004.0,,
March 2012,-536682.0,,
June 2012,-400369.0,,
September 2012,-338278.0,,
December 2012,-286406.0,,
March 2013,,,
June 2013,,,
September 2013,,,
December 2013,,,
March 2014,,,
June 2014,-1386.25,,
September 2014,-1386.25,,
December 2014,-1386.25,,
March 2015,-1386.25,,
June 2015,-70695.5,,
September 2015,-70695.5,,
December 2015,-70695.5,,
March 2016,-70695.5,,
