,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2017,,3651065.25,4726757.0,,,
June 2017,,3651065.25,4726757.0,,,
September 2017,5045.0,3651065.25,-5045.0,,,
December 2017,225.0,3651065.25,-225.0,176330.0,25817.0,
March 2018,60.0,7452444.0,-60.0,,,
June 2018,40639.0,7452444.0,4484000.0,261918993.0,1302942.0,
September 2018,171030.0,6103913.0,1073108.0,262733379.0,873191.0,
December 2018,939502.0,8088501.0,2145000.0,219057629.0,20081816.0,198975813.0
March 2019,1004234.0,8676634.0,517612.0,265024959.0,248454.0,
June 2019,1098216.0,8455545.0,4156093.0,266494276.0,57855.0,
September 2019,,21002624.0,-8480761.0,768818261.0,62205736.0,706612525.0
December 2019,,24755711.0,-7809000.0,782042151.0,43882522.0,738159629.0
March 2020,,18166191.0,-3432044.0,829827879.0,52739251.0,777088628.0
June 2020,,19018212.0,-12627641.0,980130436.0,184780777.0,795349659.0
September 2020,,28580764.0,-9503222.0,1094687902.0,203430977.0,891256925.0
December 2020,,21536647.0,-80033655.0,1109978140.0,119365727.0,990612413.0
March 2021,,23393367.0,-15793901.0,1409111091.0,420897314.0,988213777.0
June 2021,,29542047.0,-12269097.0,1645170086.0,161028219.0,1484141867.0
September 2021,,33696220.0,-6266036.0,1645404518.0,157068312.0,1488336206.0
December 2021,,33421261.0,-15755139.0,1685839066.0,95711434.0,1590127632.0
March 2022,,32217893.0,13653544.0,1667875148.0,112417299.0,1555457849.0
June 2022,,39129912.0,9412.0,1641281485.0,106374955.0,1534906530.0
