,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,883000.0,-1504750.0,,
June 2013,883000.0,-1504750.0,,
September 2013,883000.0,-1504750.0,,
December 2013,883000.0,-1504750.0,,
March 2014,1192000.0,-2315000.0,,
June 2014,2064000.0,-3200000.0,,
September 2014,1960000.0,-4529000.0,,
December 2014,2357000.0,-6993000.0,92007000.0,54662000.0
March 2015,2906000.0,-12703000.0,,
June 2015,3203000.0,-17064000.0,106941000.0,30059000.0
September 2015,3941000.0,-13246000.0,243280000.0,163948000.0
December 2015,4160000.0,-15007000.0,229737000.0,151578000.0
March 2016,5225000.0,-15304000.0,213483000.0,136173000.0
June 2016,4829000.0,-14879000.0,203890000.0,127349000.0
September 2016,5867000.0,-29772000.0,313268000.0,91232000.0
December 2016,5894000.0,-14261000.0,303670000.0,82717000.0
March 2017,6512000.0,-15654000.0,413953000.0,194826000.0
June 2017,7537000.0,-15415000.0,674146000.0,456991000.0
September 2017,9964000.0,-31330000.0,880924000.0,207356000.0
December 2017,10446000.0,-44383000.0,824391000.0,156239000.0
March 2018,12904000.0,-23862000.0,817524000.0,156932000.0
June 2018,14348000.0,-25079000.0,1199909000.0,178859000.0
September 2018,13577000.0,-23264000.0,1535182000.0,523253000.0
December 2018,13544000.0,-24879000.0,1528876000.0,532736000.0
March 2019,15987000.0,-30150000.0,1551625000.0,540789000.0
June 2019,16665000.0,-29324000.0,1565344000.0,532609000.0
September 2019,15746000.0,-20346000.0,1568429000.0,557960000.0
December 2019,16246000.0,-19044000.0,1602827000.0,588002000.0
March 2020,19257000.0,-29603000.0,1603077000.0,596428000.0
June 2020,23029000.0,-25682000.0,2418828000.0,1403110000.0
September 2020,29958000.0,-35884000.0,3449385000.0,1310043000.0
December 2020,92697000.0,-393967000.0,17755281000.0,1059607000.0
March 2021,78008000.0,-199649000.0,17582358000.0,1032330000.0
June 2021,80759000.0,-133819000.0,17611119000.0,1104837000.0
September 2021,80250000.0,-84340000.0,17652579000.0,1157316000.0
December 2021,72867000.0,-10985000.0,17734608000.0,1225439000.0
March 2022,87412000.0,-6674523000.0,11092337000.0,1208045000.0
June 2022,80826000.0,-3101461000.0,8102775000.0,1257269000.0
