,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2015,,,-10231.333333333334,,
June 2015,,,-10231.333333333334,,
September 2015,,,-10231.333333333334,,
December 2015,0.0,,0.0,,
March 2016,5725.0,,-5725.0,,
June 2016,4515.0,,-4515.0,,
September 2016,5107.0,,25587.0,0.0,0.0
December 2016,8906.666666666666,11982500.0,-6112742.5,0.0,
March 2017,8906.666666666666,11982500.0,-6112742.5,0.0,
June 2017,4515.0,10558000.0,-4515.0,0.0,
September 2017,8906.666666666666,,12261235.0,65437000.0,53503000.0
December 2017,9750.0,16161500.0,-9750.0,20000.0,20000.0
March 2018,5175.0,16161500.0,-5175.0,20000.0,20000.0
June 2018,,7159000.0,-6958000.0,71375000.0,60965000.0
