,OperatingExpenses,Assets,AssetsCurrent
June 2010,7739.0,,
September 2010,16719.0,,
December 2010,,,
March 2011,,,
June 2011,8750.0,68005.0,4877.0
September 2011,18681.0,,
December 2011,23771.0,65474.0,40.0
March 2012,,,
June 2012,58830.0,64173.0,105.0
September 2012,46303.0,81847.0,370.0
December 2012,31400.0,58.0,58.0
