,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,83028250.0,-1039750.0,,
June 2008,83028250.0,-1039750.0,,
September 2008,83028250.0,-1039750.0,,
December 2008,83028250.0,-1039750.0,,
March 2009,68311000.0,-5303000.0,,
June 2009,63383000.0,3730000.0,,
September 2009,64950000.0,8239000.0,,
December 2009,65538000.0,2131000.0,518129000.0,248063000.0
March 2010,61214.0,-2259.0,,
June 2010,61269000.0,7921000.0,529459000.0,273943000.0
September 2010,64442000.0,10219000.0,544903000.0,286622000.0
December 2010,132949786.0,1701259.0,546466000.0,293500000.0
March 2011,65159.0,766.0,549969.0,295372.0
June 2011,67677000.0,8548000.0,560379000.0,306479000.0
September 2011,73235000.0,13913000.0,568641000.0,286366000.0
December 2011,76800000.0,7600000.0,560769000.0,280615000.0
March 2012,72082000.0,1530000.0,566012000.0,284827000.0
June 2012,71500000.0,10300000.0,,
September 2012,77634000.0,14347000.0,598643000.0,317503000.0
December 2012,79217000.0,7415000.0,601743000.0,317166000.0
March 2013,88432000.0,-1076000.0,654048000.0,326188000.0
June 2013,89339000.0,12537000.0,675688000.0,356203000.0
September 2013,90767000.0,18952000.0,698513000.0,370275000.0
December 2013,93710000.0,14511000.0,719461000.0,356458000.0
March 2014,91982000.0,1656000.0,721695000.0,364022000.0
June 2014,96354000.0,16082000.0,746755000.0,394579000.0
September 2014,120318000.0,20910000.0,1000727000.0,377545000.0
December 2014,117123000.0,27027000.0,1066671000.0,415807000.0
March 2015,111593000.0,5716000.0,987471000.0,342466000.0
June 2015,117859000.0,17273000.0,1007977000.0,373685000.0
September 2015,125117000.0,20090000.0,1061912000.0,413794000.0
December 2015,141419000.0,28168000.0,1259442000.0,542965000.0
March 2016,130624000.0,6968000.0,1172643000.0,385693000.0
June 2016,135787000.0,-63735000.0,1097757000.0,412216000.0
September 2016,134679000.0,23429000.0,1124108000.0,435836000.0
December 2016,145387000.0,18087000.0,1130445000.0,427803000.0
March 2017,121844000.0,4674000.0,1050767000.0,357476000.0
June 2017,124754000.0,13134000.0,1078873000.0,394705000.0
September 2017,131552000.0,21221000.0,1132350000.0,440396000.0
December 2017,132644000.0,16427000.0,1109031000.0,428279000.0
March 2018,125763000.0,8755000.0,1053951000.0,378830000.0
June 2018,134207000.0,17732000.0,1124220000.0,432966000.0
September 2018,145382000.0,24380000.0,1141613000.0,453123000.0
December 2018,145280000.0,14887000.0,1114844000.0,429827000.0
March 2019,127980000.0,8276000.0,1100016000.0,385986000.0
June 2019,127599000.0,19406000.0,1094887000.0,392342000.0
September 2019,131187000.0,26676000.0,1131045000.0,425990000.0
December 2019,133983000.0,8715000.0,1136155000.0,421733000.0
March 2020,117381000.0,-150494000.0,1135145000.0,593404000.0
June 2020,97200000.0,-8168000.0,903001000.0,359901000.0
September 2020,90100000.0,8795000.0,908198000.0,350749000.0
December 2020,103626000.0,8026000.0,980577000.0,378885000.0
March 2021,97401000.0,6898000.0,979437000.0,384011000.0
June 2021,110508000.0,15884000.0,1018068000.0,432525000.0
September 2021,118748000.0,18642000.0,1009792000.0,417509000.0
December 2021,137665000.0,20210000.0,1033226000.0,445073000.0
March 2022,120568000.0,10519000.0,980919000.0,398349000.0
June 2022,122034000.0,24013000.0,991010000.0,406334000.0
