,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,,,,,,
June 2013,,,,,,
September 2013,,,,,,
December 2013,,,,,,
March 2014,,,,,,
June 2014,,,,,,
September 2014,,,,,,
December 2014,,,,,,
March 2015,,5033750.0,5679750.0,-10895000.0,,
June 2015,,5033750.0,5679750.0,-10895000.0,,
September 2015,,5033750.0,5679750.0,-10895000.0,,
December 2015,,5033750.0,5679750.0,-10895000.0,,
March 2016,,5005750.0,3718750.0,-12149250.0,,
June 2016,,5005750.0,3718750.0,-12149250.0,,
September 2016,,5005750.0,3718750.0,-12149250.0,,
December 2016,,5005750.0,3718750.0,-12149250.0,137531000.0,67601000.0
March 2017,12179000.0,3481000.0,7442000.0,-29485000.0,,
June 2017,15525000.0,4128000.0,10142000.0,-30191000.0,,
September 2017,34967000.0,4504000.0,8484000.0,-35060000.0,,
December 2017,16634000.0,5155000.0,10224000.0,-18747000.0,103925000.0,60813000.0
March 2018,17243000.0,4881000.0,12362000.0,-28723000.0,163527000.0,97858000.0
June 2018,20663000.0,5453000.0,15210000.0,-2923000.0,156212000.0,92154000.0
September 2018,26763000.0,7198000.0,19564000.0,-20559000.0,140849000.0,78528000.0
December 2018,24108000.0,7909000.0,16200000.0,84056000.0,170285000.0,132298000.0
March 2019,18683000.0,6583000.0,12100000.0,-18434000.0,153482000.0,115150000.0
June 2019,20921000.0,8739000.0,12182000.0,-8247000.0,135156000.0,98182000.0
September 2019,20358000.0,7552000.0,12806000.0,-13790000.0,122960000.0,87448000.0
December 2019,19999000.0,8029000.0,11970000.0,-8980000.0,117638000.0,83543000.0
March 2020,17955000.0,7552000.0,10403000.0,-12698000.0,101060000.0,67958000.0
June 2020,15790000.0,6152000.0,9638000.0,-17272000.0,97634000.0,66023000.0
September 2020,15992000.0,6771000.0,9221000.0,-3159000.0,117646000.0,87359000.0
December 2020,16925000.0,5320000.0,11605000.0,-11946000.0,121100000.0,92352000.0
March 2021,,5839000.0,10946000.0,-11814000.0,108050000.0,79664000.0
June 2021,,5397000.0,15988000.0,-13241000.0,96820000.0,70122000.0
