,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,16304000.0,2307000.0,-2244000.0,,
June 2010,17664000.0,2474000.0,-8594000.0,,
September 2010,18385000.0,3006000.0,-938000.0,,
December 2010,17209000.0,3207000.0,-5797000.0,48442000.0,19158000.0
March 2011,15032000.0,2087000.0,-558000.0,,
June 2011,17576000.0,2808000.0,650000.0,48734000.0,20269000.0
September 2011,18973000.0,3179000.0,867000.0,50531000.0,21875000.0
December 2011,17378000.0,3460000.0,-983000.0,49834000.0,20202000.0
March 2012,16781000.0,2731000.0,270000.0,50388000.0,20535000.0
June 2012,18404000.0,3372000.0,240000.0,52839000.0,19370000.0
September 2012,18809000.0,3028000.0,604000.0,51980000.0,17926000.0
December 2012,17587000.0,3764000.0,-1827000.0,52449000.0,14148000.0
March 2013,16936000.0,2819000.0,-454000.0,52583000.0,11296000.0
June 2013,19673000.0,4235000.0,-1099000.0,60483000.0,18480000.0
September 2013,20067000.0,2958000.0,-743000.0,60726000.0,18594000.0
December 2013,34405000.0,2722000.0,-19246000.0,39047000.0,12797000.0
March 2014,16890000.0,2546000.0,-5349000.0,38739000.0,12752000.0
June 2014,23563000.0,2911000.0,-10299000.0,46111000.0,20428000.0
September 2014,21093000.0,2686000.0,-4848000.0,42392000.0,16574000.0
December 2014,18366000.0,3456000.0,-3416000.0,39867000.0,13490000.0
March 2015,17884000.0,2841000.0,-4047000.0,84110000.0,11241000.0
June 2015,24852000.0,3046000.0,-7650000.0,81708000.0,13194000.0
September 2015,31998000.0,3030000.0,-13139000.0,73421000.0,13417000.0
December 2015,27392000.0,3731000.0,-11774000.0,65418000.0,13750000.0
March 2016,20969000.0,3597000.0,-5177000.0,334739000.0,20968000.0
June 2016,24452000.0,6502000.0,-7045000.0,341415000.0,18118000.0
September 2016,23918000.0,5244000.0,-5388000.0,341216000.0,15879000.0
December 2016,21798000.0,7071000.0,-6587000.0,339758000.0,17346000.0
March 2017,21125000.0,3689000.0,-11451000.0,755239000.0,13556000.0
June 2017,24016000.0,4267000.0,-11916000.0,792405000.0,11566000.0
September 2017,25557000.0,4730000.0,-10872000.0,797435000.0,11929000.0
December 2017,25070000.0,5812000.0,-12105000.0,832238000.0,15896000.0
March 2018,57629000.0,13297000.0,-26233000.0,815194000.0,39458000.0
June 2018,71530000.0,16949000.0,-37298000.0,778526000.0,29828000.0
September 2018,78285000.0,19556000.0,-33892000.0,828312000.0,37772000.0
December 2018,76465000.0,18716000.0,-41273000.0,846426000.0,43638000.0
March 2019,76244000.0,18093000.0,-37575000.0,884264000.0,33754000.0
June 2019,79942000.0,21965000.0,-36090000.0,876358000.0,57221000.0
September 2019,79196000.0,24515000.0,-26399000.0,870382000.0,50720000.0
