,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2014,5752000.0,3166000.0,-2545750.0,,
June 2014,5752000.0,3166000.0,-2545750.0,,
September 2014,5752000.0,3166000.0,-2545750.0,,
December 2014,5752000.0,3166000.0,-2545750.0,,
March 2015,7335000.0,4821000.0,-4153000.0,,
June 2015,7335000.0,4821000.0,-3268000.0,,
September 2015,7913000.0,5081000.0,-4509000.0,,
December 2015,8931000.0,6403000.0,-6253000.0,10961000.0,9146000.0
March 2016,7679000.0,5137000.0,-4540000.0,,
June 2016,8535000.0,6094000.0,-5416000.0,,
September 2016,5485000.0,3111000.0,-1444000.0,15603000.0,10714000.0
December 2016,8521000.0,4891000.0,-5308000.0,41472000.0,39502000.0
March 2017,10092000.0,6389000.0,-6086000.0,37519000.0,34335000.0
June 2017,10581000.0,6427000.0,-5187000.0,36747000.0,33011000.0
September 2017,10563000.0,6420000.0,-5446000.0,34530000.0,30452000.0
December 2017,10457000.0,6201000.0,-4381000.0,31437000.0,27418000.0
March 2018,11065000.0,6480000.0,-1277000.0,57147000.0,53279000.0
June 2018,11815000.0,6773000.0,-6599000.0,52334000.0,48668000.0
September 2018,10948000.0,6453000.0,-5629000.0,51449000.0,46938000.0
December 2018,8827000.0,3931000.0,-4249000.0,45045000.0,40686000.0
March 2019,8957000.0,3998000.0,-4256000.0,42204000.0,34751000.0
June 2019,7614000.0,3519000.0,-3670000.0,37476000.0,30589000.0
September 2019,7936000.0,3395000.0,-3663000.0,35114000.0,28888000.0
December 2019,8236000.0,3271000.0,-3080000.0,35372000.0,28688000.0
March 2020,6933000.0,3030000.0,-1732000.0,34652000.0,28732000.0
June 2020,6278000.0,2774000.0,-1294000.0,35090000.0,29124000.0
September 2020,6040000.0,2579000.0,-3895000.0,33217000.0,28366000.0
December 2020,6401000.0,2513000.0,-1591000.0,32529000.0,28197000.0
March 2021,6269000.0,2439000.0,-460000.0,35066000.0,31366000.0
June 2021,6740000.0,3357000.0,256000.0,34617000.0,31394000.0
September 2021,7373000.0,3105000.0,880000.0,34901000.0,32192000.0
December 2021,7655000.0,3727000.0,3667000.0,39380000.0,36760000.0
March 2022,6299000.0,2436000.0,1935000.0,42671000.0,36969000.0
June 2022,6851000.0,2699000.0,1671000.0,45815000.0,39510000.0
