,NetIncomeLoss,Assets
March 2010,80000.0,
June 2010,229000.0,
September 2010,142000.0,
December 2010,102000.0,429657000.0
March 2011,121000.0,
June 2011,270000.0,440061000.0
September 2011,298000.0,431183000.0
December 2011,453000.0,429791000.0
March 2012,345000.0,443114000.0
June 2012,453000.0,449928000.0
September 2012,465000.0,447834000.0
December 2012,577000.0,445763000.0
March 2013,614000.0,449019000.0
June 2013,531000.0,445281000.0
September 2013,561000.0,440187000.0
December 2013,481000.0,458604000.0
March 2014,729000.0,470229000.0
June 2014,603000.0,474440000.0
September 2014,501000.0,474394000.0
December 2014,533000.0,472818000.0
March 2015,502000.0,482680000.0
June 2015,188000.0,480699000.0
September 2015,202000.0,465095000.0
