,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2009,500000.0,14313000.0,2700250.0,,
December 2009,500000.0,14313000.0,2700250.0,,
March 2010,500000.0,14313000.0,2700250.0,,
June 2010,500000.0,14313000.0,2700250.0,,
September 2010,550000.0,14898000.0,2343000.0,,
December 2010,550000.0,15508000.0,2131000.0,,
March 2011,550000.0,14561000.0,2455000.0,,
June 2011,550000.0,15455000.0,3488000.0,164677000.0,128353000.0
September 2011,575000.0,15331000.0,2378000.0,165519000.0,130005000.0
December 2011,575000.0,15765000.0,2948000.0,170921000.0,132653000.0
March 2012,575000.0,16975000.0,3343000.0,175424000.0,134372000.0
June 2012,575000.0,16962000.0,4399000.0,181672000.0,135593000.0
September 2012,625000.0,16710000.0,2872000.0,183294000.0,133681000.0
December 2012,625000.0,18150000.0,2922000.0,185777000.0,137200000.0
March 2013,625000.0,17971000.0,3118000.0,190586000.0,144036000.0
June 2013,625000.0,17367000.0,4240000.0,192539000.0,149201000.0
September 2013,700000.0,18209000.0,3768000.0,200120000.0,156690000.0
December 2013,700000.0,18351000.0,1170000.0,206552000.0,161912000.0
March 2014,700000.0,18455000.0,4420000.0,202100000.0,156907000.0
June 2014,700000.0,16712000.0,5632000.0,210213000.0,165410000.0
September 2014,1025000.0,18391000.0,4878000.0,235388000.0,165420000.0
December 2014,1025000.0,19592000.0,4684000.0,236653000.0,163295000.0
March 2015,1025000.0,18709000.0,6956000.0,245153000.0,169043000.0
June 2015,1025000.0,18996000.0,5780000.0,244619000.0,171222000.0
September 2015,1050000.0,18490000.0,5762000.0,240792000.0,168930000.0
December 2015,1050000.0,19500000.0,5366000.0,247879000.0,177766000.0
March 2016,1050000.0,19443000.0,6944000.0,243940000.0,171105000.0
June 2016,1050000.0,20478000.0,6164000.0,246896000.0,176443000.0
September 2016,925000.0,18926000.0,4752000.0,251752000.0,179427000.0
December 2016,925000.0,18332000.0,5389000.0,262898000.0,188573000.0
March 2017,925000.0,17588000.0,7624000.0,266345000.0,192332000.0
June 2017,925000.0,17716000.0,6021000.0,270045000.0,195250000.0
September 2017,975000.0,18236000.0,6180000.0,279973000.0,206780000.0
December 2017,975000.0,19679000.0,6221000.0,281455000.0,202247000.0
March 2018,975000.0,19681000.0,3079000.0,286738000.0,200771000.0
June 2018,975000.0,14353000.0,2186000.0,284293000.0,189634000.0
September 2018,1100000.0,20196000.0,1296000.0,287148000.0,183639000.0
December 2018,1100000.0,19371000.0,1566000.0,287090000.0,180575000.0
March 2019,1100000.0,22915000.0,-15552000.0,265415000.0,179873000.0
June 2019,1100000.0,18816000.0,-19915000.0,254287000.0,165967000.0
September 2019,1000000.0,17475000.0,9551000.0,267472000.0,170561000.0
December 2019,1000000.0,18088000.0,-5384000.0,269734000.0,171783000.0
March 2020,1000000.0,20115000.0,-5270000.0,275838000.0,186981000.0
June 2020,1000000.0,16764000.0,-25741000.0,237259000.0,181843000.0
September 2020,475000.0,14175000.0,3879000.0,239209000.0,185996000.0
December 2020,475000.0,18911000.0,8450000.0,235812000.0,184799000.0
March 2021,475000.0,16292000.0,4878000.0,251730000.0,181498000.0
June 2021,475000.0,18599000.0,5841000.0,296779000.0,228540000.0
September 2021,725000.0,18785000.0,4353000.0,323890000.0,257425000.0
December 2021,725000.0,17541000.0,-7545000.0,323754000.0,242145000.0
March 2022,725000.0,16316000.0,5316000.0,289878000.0,209543000.0
June 2022,725000.0,14091000.0,-271000.0,268741000.0,190068000.0
