,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2018,7943000.0,6643000.0,-7656000.0,,
June 2018,9051000.0,7419000.0,-8668000.0,,
September 2018,9695000.0,7820000.0,-9632000.0,,
December 2018,12884000.0,10631000.0,-11984000.0,121684000.0,117225000.0
March 2019,14231000.0,11713000.0,-13579000.0,,
June 2019,19459000.0,15922000.0,-17921000.0,227380000.0,222251000.0
September 2019,17676000.0,12812000.0,-15871000.0,212718000.0,206472000.0
December 2019,21205000.0,14279000.0,-20113000.0,195715000.0,176119000.0
March 2020,21333000.0,14210000.0,-20418000.0,178969000.0,154210000.0
June 2020,20638000.0,14180000.0,-19981000.0,164541000.0,148630000.0
September 2020,23422000.0,16808000.0,-22929000.0,275193000.0,264162000.0
December 2020,23486000.0,16847000.0,-23007000.0,272064000.0,249122000.0
March 2021,26209000.0,18388000.0,-25775000.0,261803000.0,224779000.0
June 2021,27067000.0,19036000.0,-26675000.0,240841000.0,192890000.0
September 2021,27517000.0,18721000.0,-27358000.0,220261000.0,162066000.0
December 2021,29510000.0,22204000.0,-29518000.0,200057000.0,122370000.0
March 2022,25670000.0,17064000.0,-24876000.0,213689000.0,123000000.0
June 2022,28030000.0,19953000.0,-27877000.0,190830000.0,109639000.0
