,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2017,3839000.0,-5717000.0,,
June 2017,3392000.0,-4879000.0,,
September 2017,4292000.0,-5536000.0,,
December 2017,5028000.0,-2590000.0,5575000.0,4974000.0
March 2018,4454000.0,-7862000.0,,
June 2018,5512000.0,-6608000.0,4715000.0,2449000.0
September 2018,5314000.0,-6599000.0,29881000.0,29337000.0
December 2018,7073000.0,-8449000.0,22028000.0,21424000.0
March 2019,7412000.0,-9067000.0,13294000.0,12750000.0
June 2019,7304000.0,-8828000.0,7121000.0,6566000.0
September 2019,6543000.0,-7642000.0,10810000.0,10309000.0
December 2019,4411000.0,-6326000.0,4604000.0,4010000.0
March 2020,5409000.0,-7149000.0,4881000.0,4269000.0
June 2020,4557000.0,-6501000.0,3099000.0,2574000.0
September 2020,7334000.0,-8754000.0,18725000.0,18237000.0
December 2020,4249000.0,-6447000.0,11702000.0,11286000.0
March 2021,5513000.0,-6574000.0,30684000.0,30313000.0
June 2021,4064000.0,-5969000.0,23789000.0,23442000.0
September 2021,3629000.0,-5206000.0,15189000.0,14862000.0
December 2021,3954000.0,-4631000.0,9843000.0,9405000.0
March 2022,2966000.0,-4595000.0,18121000.0,17766000.0
June 2022,3843000.0,-5383000.0,12572000.0,12261000.0
