,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,,1508500000.0,,54559000000.0,,,
June 2009,,1508500000.0,,54559000000.0,,,
September 2009,,1517000000.0,,-2148500000.0,,,
December 2009,,1517000000.0,,-2148500000.0,,,
March 2010,,1740500000.0,2684000000.0,1068000000.0,,,
June 2010,,1740500000.0,2623000000.0,1536000000.0,,,
September 2010,,1740500000.0,,2162000000.0,,,
December 2010,,1740500000.0,,1406000000.0,138898000000.0,,
March 2011,,2025000000.0,2994000000.0,3366000000.0,,,
June 2011,,2025000000.0,2924000000.0,2992000000.0,150415000000.0,,
September 2011,,2025000000.0,3122500000.0,2107000000.0,148497000000.0,,
December 2011,,2025000000.0,3122500000.0,725000000.0,144603000000.0,64923000000.0,79680000000.0
March 2012,,1850000000.0,2917500000.0,1315000000.0,150194000000.0,69216000000.0,80978000000.0
June 2012,,1850000000.0,2917500000.0,1846000000.0,151987000000.0,70233000000.0,81754000000.0
September 2012,,1850000000.0,2849000000.0,1833000000.0,155456000000.0,72107000000.0,83349000000.0
December 2012,,1850000000.0,5347000000.0,1194000000.0,149422000000.0,69996000000.0,79426000000.0
March 2013,,1800000000.0,2952000000.0,1175000000.0,153775000000.0,72570000000.0,81205000000.0
June 2013,,1800000000.0,2925000000.0,1414000000.0,163110000000.0,77745000000.0,85365000000.0
September 2013,,1800000000.0,2876000000.0,1717000000.0,168539000000.0,81164000000.0,87375000000.0
December 2013,,1800000000.0,3629000000.0,1040000000.0,166344000000.0,81501000000.0,84843000000.0
March 2014,,,2941000000.0,213000000.0,173606000000.0,86825000000.0,86781000000.0
June 2014,,,3343000000.0,278000000.0,179098000000.0,91643000000.0,87455000000.0
September 2014,,,2921000000.0,1471000000.0,176908000000.0,86640000000.0,90268000000.0
December 2014,,,2953000000.0,1987000000.0,177677000000.0,83670000000.0,94007000000.0
March 2015,,,3117000000.0,945000000.0,179589000000.0,83231000000.0,96687000000.0
June 2015,,,2977000000.0,1117000000.0,185812000000.0,84554000000.0,101258000000.0
September 2015,,,4282000000.0,1359000000.0,189000000000.0,82341000000.0,106659000000.0
December 2015,,,3029000000.0,6266000000.0,194520000000.0,78007000000.0,116513000000.0
March 2016,35124500000.0,,2818000000.0,1953000000.0,203618000000.0,71034000000.0,132584000000.0
June 2016,35124500000.0,,2508000000.0,2866000000.0,210449000000.0,74630000000.0,135819000000.0
September 2016,35124500000.0,,2724000000.0,2773000000.0,217576000000.0,76496000000.0,141080000000.0
December 2016,35124500000.0,,2295000000.0,1835000000.0,221690000000.0,76203000000.0,145487000000.0
March 2017,34685000000.0,,2356000000.0,2608000000.0,230793000000.0,79598000000.0,151195000000.0
June 2017,34685000000.0,,2477000000.0,1660000000.0,240300000000.0,85081000000.0,155219000000.0
September 2017,32047000000.0,,2304000000.0,-2981000000.0,229502000000.0,76618000000.0,152884000000.0
December 2017,35510000000.0,,2438000000.0,-5151000000.0,212482000000.0,68744000000.0,143738000000.0
March 2018,35570000000.0,,2372000000.0,1046000000.0,218726000000.0,71435000000.0,147291000000.0
June 2018,35283000000.0,,2216000000.0,2390000000.0,218641000000.0,70451000000.0,148190000000.0
September 2018,34181000000.0,,2531000000.0,2534000000.0,225711000000.0,74848000000.0,150863000000.0
December 2018,37570000000.0,,2531000000.0,2044000000.0,227339000000.0,75293000000.0,152046000000.0
March 2019,33634000000.0,,2122750000.0,2157000000.0,233132000000.0,80090000000.0,153042000000.0
June 2019,33573000000.0,,2122750000.0,2418000000.0,233737000000.0,81306000000.0,152431000000.0
September 2019,33169000000.0,,2122750000.0,2351000000.0,231529000000.0,80565000000.0,150964000000.0
December 2019,,,2122750000.0,-194000000.0,228037000000.0,74992000000.0,153045000000.0
March 2020,32052000000.0,,1759500000.0,294000000.0,246624000000.0,97699000000.0,148925000000.0
June 2020,17992000000.0,,1759500000.0,-758000000.0,237535000000.0,87497000000.0,150038000000.0
September 2020,31056000000.0,,1759500000.0,4045000000.0,239671000000.0,89177000000.0,150494000000.0
December 2020,,,1759500000.0,2846000000.0,235194000000.0,80924000000.0,154270000000.0
March 2021,29197000000.0,,2138500000.0,3022000000.0,238411000000.0,82091000000.0,156320000000.0
June 2021,31285000000.0,,2138500000.0,2836000000.0,241803000000.0,82609000000.0,159194000000.0
September 2021,25134000000.0,,2138500000.0,2420000000.0,238557000000.0,77791000000.0,160766000000.0
December 2021,,,2138500000.0,1741000000.0,244718000000.0,82103000000.0,162615000000.0
March 2022,33783000000.0,,,2939000000.0,251492000000.0,88594000000.0,162898000000.0
June 2022,33643000000.0,,,1692000000.0,253517000000.0,91094000000.0,162423000000.0
