,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,26657000.0,9441750.0,14854750.0,,,,
June 2009,26657000.0,9441750.0,14854750.0,,,,
September 2009,26657000.0,9441750.0,14854750.0,,,,
December 2009,26657000.0,9441750.0,14854750.0,,,,44707000.0
March 2010,31565000.0,12956000.0,17726000.0,26044000.0,,,
June 2010,38920000.0,16600000.0,20557000.0,52393000.0,,,
September 2010,39214000.0,15250000.0,23303000.0,,,,
December 2010,36533000.0,12142000.0,25664000.0,,1148034000.0,1022573000.0,42320000.0
March 2011,43755000.0,19871000.0,22936000.0,52642000.0,1163011000.0,1031810000.0,
June 2011,76399000.0,28831000.0,28838000.0,19206000.0,1120443000.0,953218000.0,
September 2011,51051000.0,26404000.0,23569000.0,,934223000.0,760973000.0,
December 2011,27131000.0,21490000.0,19791000.0,,936063000.0,754544000.0,88408000.0
March 2012,44322000.0,23306000.0,19773000.0,16412000.0,944352000.0,758138000.0,
June 2012,46134000.0,23910000.0,20893000.0,11818000.0,949975000.0,764459000.0,
September 2012,42421000.0,25775000.0,13892000.0,,954555000.0,758210000.0,
December 2012,45044000.0,22162000.0,18552000.0,,937304000.0,744484000.0,98302000.0
March 2013,41772000.0,20737000.0,19648000.0,,935883000.0,742283000.0,
June 2013,41504000.0,20870000.0,19779000.0,,938068000.0,743984000.0,
September 2013,40245000.0,18993000.0,19650000.0,,909113000.0,715767000.0,
December 2013,51621000.0,20824000.0,26409000.0,,947969000.0,613643000.0,89139000.0
March 2014,15150000.0,19768000.0,21667000.0,,954557000.0,625204000.0,
June 2014,46602000.0,21011000.0,21891000.0,,957072000.0,633593000.0,
September 2014,50010000.0,19968000.0,21712000.0,,956398000.0,658000000.0,
December 2014,102329000.0,20424000.0,24490000.0,,929455000.0,555662000.0,78752000.0
March 2015,50961000.0,18585000.0,22882000.0,,942090000.0,574717000.0,
June 2015,53095000.0,20119000.0,24365000.0,,965881000.0,605751000.0,
September 2015,47672000.0,19200000.0,21905000.0,,918689000.0,563513000.0,
December 2015,48745000.0,20639000.0,21036000.0,,890789000.0,542135000.0,
March 2016,47229000.0,22110000.0,19839000.0,,861756000.0,517488000.0,
June 2016,62692000.0,21543000.0,19995000.0,,819150000.0,497441000.0,
September 2016,102177000.0,19892000.0,18396000.0,,765068000.0,508360000.0,
December 2016,41162000.0,17471000.0,19412000.0,,758532000.0,501508000.0,
March 2017,40045000.0,14989000.0,20466000.0,,1081642000.0,822448000.0,
June 2017,65726000.0,18619000.0,22698000.0,,1369669000.0,560282000.0,
September 2017,71987000.0,24061000.0,29771000.0,,1406906000.0,602587000.0,
December 2017,70338000.0,24318000.0,27315000.0,,1387475000.0,597086000.0,
March 2018,68115000.0,24320000.0,26383000.0,-101772000.0,1362028000.0,583358000.0,
June 2018,316609000.0,24930000.0,24274000.0,-101772000.0,1088109000.0,575695000.0,
September 2018,50258000.0,23544000.0,20186000.0,-101772000.0,1050566000.0,540872000.0,
December 2018,174239000.0,24961000.0,21217000.0,-101772000.0,900816000.0,520080000.0,
March 2019,48856000.0,23340000.0,19902000.0,-18530000.0,885594000.0,498764000.0,
June 2019,47494000.0,22922000.0,19757000.0,-15565000.0,875863000.0,491517000.0,
September 2019,49588000.0,22639000.0,20962000.0,-11767000.0,862276000.0,486281000.0,
December 2019,51834000.0,21656000.0,19128000.0,-32871000.0,818088000.0,475878000.0,
March 2020,41852000.0,19195000.0,18304000.0,-567000.0,832886000.0,500490000.0,
June 2020,41485000.0,19254000.0,17818000.0,-8302000.0,865070000.0,538375000.0,
September 2020,42157000.0,19129000.0,19415000.0,580000.0,889625000.0,572485000.0,
December 2020,46241000.0,21416000.0,20714000.0,-102000.0,898064000.0,586931000.0,
March 2021,45499000.0,21844000.0,20255000.0,2494000.0,945242000.0,618167000.0,
June 2021,46914000.0,22553000.0,21466000.0,6348000.0,975509000.0,638624000.0,
September 2021,46753000.0,21999000.0,21603000.0,8993000.0,997808000.0,653504000.0,
December 2021,46398000.0,22284000.0,21212000.0,8203000.0,898976000.0,549387000.0,
March 2022,49496000.0,24117000.0,22894000.0,13330000.0,920364000.0,569950000.0,
June 2022,51444000.0,26016000.0,22950000.0,9655000.0,916652000.0,569284000.0,
