,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,2915750.0,-739500.0,,
June 2009,2915750.0,-739500.0,,
September 2009,2915750.0,-739500.0,,
December 2009,2915750.0,-739500.0,,
March 2010,2660000.0,1427000.0,,
June 2010,3291000.0,4155000.0,,
September 2010,4001000.0,4091000.0,,
December 2010,3397000.0,3569000.0,212124000.0,139044000.0
March 2011,3830000.0,4448000.0,,
June 2011,3697000.0,5525000.0,226421000.0,151689000.0
September 2011,5343000.0,3893000.0,335950000.0,142263000.0
December 2011,4870000.0,4256000.0,361672000.0,155396000.0
March 2012,4583000.0,6286000.0,381662000.0,168313000.0
June 2012,4263000.0,4505000.0,395288000.0,173397000.0
September 2012,4422000.0,2745000.0,386969000.0,159133000.0
December 2012,4478000.0,1081000.0,376266000.0,147430000.0
March 2013,4479000.0,40000.0,374223000.0,145204000.0
June 2013,4869000.0,478000.0,364258000.0,135559000.0
September 2013,4467000.0,-1711000.0,350936000.0,122671000.0
December 2013,3678000.0,-2869000.0,347924000.0,121295000.0
March 2014,4628000.0,-499000.0,360409000.0,136260000.0
June 2014,5169000.0,1449000.0,362859000.0,140642000.0
September 2014,5520000.0,1395000.0,358885000.0,138043000.0
December 2014,5805000.0,1705000.0,364557000.0,142633000.0
March 2015,4694000.0,125000.0,366424000.0,145533000.0
June 2015,4961000.0,-356000.0,360167000.0,140567000.0
September 2015,5218000.0,-17045000.0,317350000.0,119964000.0
December 2015,4533000.0,-3396000.0,298555000.0,103752000.0
March 2016,3838000.0,-2440000.0,299343000.0,108202000.0
June 2016,4591000.0,-802000.0,295765000.0,107435000.0
September 2016,4504000.0,-520000.0,295271000.0,109791000.0
December 2016,4549000.0,-1585000.0,296045000.0,113583000.0
March 2017,4729000.0,-1219000.0,305049000.0,125231000.0
June 2017,4499000.0,1228000.0,310976000.0,133504000.0
September 2017,4448000.0,-259000.0,312975000.0,137506000.0
December 2017,5121000.0,7860000.0,321231000.0,146264000.0
March 2018,5207000.0,2125000.0,340553000.0,157829000.0
June 2018,5849000.0,4038000.0,345738000.0,165855000.0
September 2018,5131000.0,3916000.0,351252000.0,170125000.0
December 2018,5559000.0,583000.0,353320000.0,174808000.0
March 2019,4966000.0,1222000.0,365630000.0,187632000.0
June 2019,5604000.0,2086000.0,364043000.0,186699000.0
September 2019,4525000.0,767000.0,361018000.0,184054000.0
December 2019,5252000.0,200000.0,368399000.0,191467000.0
March 2020,5908000.0,-1411000.0,367255000.0,192503000.0
June 2020,5397000.0,-3331000.0,347781000.0,174970000.0
September 2020,4153000.0,-7000000.0,321900000.0,152280000.0
December 2020,4294000.0,-7305000.0,303046000.0,137116000.0
March 2021,5231000.0,-4529000.0,304637000.0,139865000.0
June 2021,5151000.0,-2493000.0,310444000.0,148430000.0
September 2021,5010000.0,7890000.0,320954000.0,160656000.0
December 2021,4851000.0,-1626000.0,330632000.0,170561000.0
March 2022,5049000.0,-1615000.0,342799000.0,184756000.0
June 2022,5277000.0,-1437000.0,347898000.0,188360000.0
