,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2018,15123500.0,12771000.0,-10447250.0,,
June 2018,15123500.0,12771000.0,-10447250.0,,
September 2018,15123500.0,12771000.0,-10447250.0,,
December 2018,15123500.0,12771000.0,-10447250.0,,
March 2019,23602000.0,21186000.0,-10131000.0,,
June 2019,22842000.0,20117000.0,-10119000.0,,
September 2019,26065000.0,22962000.0,-12818000.0,,
December 2019,31652000.0,27490000.0,-14596000.0,220529000.0,133981000.0
March 2020,32628000.0,27457000.0,-19519000.0,454341000.0,362086000.0
June 2020,38009000.0,32918000.0,-27215000.0,453957000.0,340381000.0
September 2020,40212000.0,34871000.0,-27221000.0,595070000.0,482898000.0
December 2020,42831000.0,37006000.0,-34204000.0,567401000.0,454122000.0
March 2021,47528000.0,40858000.0,-37176000.0,811651000.0,697405000.0
June 2021,53233000.0,45936000.0,-44299000.0,774046000.0,661011000.0
September 2021,54264000.0,46473000.0,-52940000.0,734976000.0,623536000.0
December 2021,62373000.0,53681000.0,-52676000.0,737988000.0,589773000.0
March 2022,65527000.0,56490000.0,-57647000.0,682774000.0,534343000.0
June 2022,71205000.0,61001000.0,-61222000.0,632802000.0,483046000.0
