,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2015,,-8968.0,,
September 2015,,-8968.0,,
December 2015,,-2366264.0,,
March 2016,,6025209.0,28537674.0,11040480.0
June 2016,,177745.0,31051628.0,
September 2016,,258361.0,31510696.0,
December 2016,,608566.0,45379367.0,40903961.0
March 2017,,152050.0,46014964.0,16024445.0
June 2017,,-268533.0,43463615.0,31656942.0
September 2017,,-69521.0,48032923.0,34225591.0
December 2017,,-284644.0,49009898.0,29313593.0
March 2018,,-168595.0,48941732.0,18375632.0
June 2018,,-1876662.0,50646968.0,18960122.0
September 2018,,-4165422.0,48162593.0,18731463.0
December 2018,,-1802309.0,50411162.0,21129263.0
March 2019,,-4159050.0,47101359.0,19208627.0
June 2019,8575894.0,-3368127.0,109553000.0,17610825.0
September 2019,5851779.0,-886723.0,103371975.0,17221726.0
December 2019,5615974.0,-2071268.0,103371975.0,
March 2020,,-1960736.0,99259161.0,14034375.0
June 2020,4414162.0,3597470.0,121348826.0,24372741.0
September 2020,8194094.0,-3192946.0,131438393.0,31286564.0
December 2020,5625894.0,2295300.0,131621663.0,32489613.0
