,OperatingExpenses,NetIncomeLoss,Assets
March 2008,4177052.0,,
June 2008,4177052.0,,
September 2008,4177052.0,,
December 2008,4177052.0,,
March 2009,4217429.0,,
June 2009,4217429.0,,
September 2009,4217429.0,,
December 2009,4217429.0,,2517607090.0
March 2010,5688098.0,,
June 2010,5133279.0,,
September 2010,4501671.0,,
December 2010,5441432.0,,2757107674.0
March 2011,8260850.0,-89324430.5,4013069045.0
June 2011,7680817.0,-89324430.5,3125982878.0
September 2011,6831699.0,-89324430.5,2606451328.0
December 2011,5404836.0,-89324430.5,2047361655.0
March 2012,4675053.0,-49599971.0,1974997714.0
June 2012,4257788.0,-5444344.0,1836209143.0
September 2012,4604576.0,87873717.0,1919469096.0
December 2012,4122603.0,-94276727.0,1668149214.0
March 2013,3777899.0,-126289402.0,1691239519.0
June 2013,3956253.0,-64752471.0,1529166784.0
September 2013,3549577.0,24802261.0,1858125347.0
December 2013,3300060.0,-57063714.0,1547352039.0
March 2014,3012367.0,199432475.0,1827712410.0
June 2014,3580731.0,-47598845.0,1696054874.0
September 2014,2833519.0,-93370265.0,1371418059.0
December 2014,2687543.0,-29622446.0,1239711886.0
March 2015,2030290.0,-105427407.0,1172454157.0
June 2015,2074848.0,50457637.0,963605251.0
September 2015,2053387.0,-102907300.0,821229319.0
December 2015,1836144.0,-10192919.0,674419744.0
March 2016,1453196.0,-3826331.0,671160967.0
June 2016,1827166.0,52956107.0,877574475.0
September 2016,1929438.0,-78358892.0,782155580.0
December 2016,1727433.0,-1663073.0,723863618.0
March 2017,1776296.0,-10249593.0,727543767.0
June 2017,1655034.0,2772051.0,694919764.0
September 2017,1712059.0,-33484253.0,712701147.0
December 2017,1575174.0,-5284986.0,642200253.0
March 2018,1546209.0,-620141.0,749096378.0
June 2018,1720677.0,-30011062.0,700173527.0
September 2018,1491264.0,-42078341.0,544153235.0
December 2018,1298098.0,7817205.0,500001296.0
March 2019,1087317.0,-13241667.0,459744473.0
June 2019,1034304.0,1100785.0,425328266.0
September 2019,931388.0,-16652817.0,384159342.0
December 2019,884202.0,21499470.0,348039419.0
March 2020,753015.0,-52800077.0,290750234.0
June 2020,715148.0,-13487165.0,328900739.0
September 2020,1208237.0,42572658.0,597159824.0
December 2020,1326816.0,52871609.0,648871993.0
March 2021,1743919.0,31245116.0,815604317.0
June 2021,2176468.0,79391015.0,912844707.0
September 2021,2056783.0,22686265.0,878479316.0
December 2021,2225502.0,28511797.0,1030667915.0
March 2022,2915989.0,119426679.0,1889399833.0
June 2022,5081710.0,-161893581.0,1866121481.0
