,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,403214500.0,84984750.0,,
June 2007,403214500.0,84984750.0,,
September 2007,403214500.0,84984750.0,,
December 2007,403214500.0,84984750.0,,
March 2008,435078000.0,139607000.0,,
June 2008,438037000.0,161328000.0,,
September 2008,428179000.0,110742000.0,,
December 2008,435640000.0,169813000.0,8403830000.0,1496819000.0
March 2009,424301000.0,167102000.0,,
June 2009,448756000.0,188200000.0,8211435000.0,1339098000.0
September 2009,441569000.0,192219000.0,8365725000.0,1470682000.0
December 2009,432992000.0,181590000.0,8563643000.0,1679425000.0
March 2010,430733000.0,162448000.0,8516209000.0,1645248000.0
June 2010,419412000.0,194615000.0,8481792000.0,1631344000.0
September 2010,426562000.0,198075000.0,8459338000.0,1552714000.0
December 2010,430966000.0,165756000.0,8527630000.0,1605417000.0
March 2011,447858000.0,-53861000.0,9224729000.0,2299985000.0
June 2011,462789000.0,163143000.0,9431191000.0,1477955000.0
September 2011,446595000.0,171848000.0,9326471000.0,1396277000.0
December 2011,385758000.0,189437000.0,9313379000.0,1401260000.0
March 2012,500641000.0,159118000.0,9451444000.0,1518604000.0
June 2012,440788000.0,177705000.0,9392847000.0,1477175000.0
September 2012,432627000.0,163000000.0,9318721000.0,1472265000.0
December 2012,371144000.0,55816000.0,9283863000.0,1560997000.0
March 2013,447869000.0,135779000.0,9306164000.0,1457166000.0
June 2013,418548000.0,165000000.0,9036185000.0,1469699000.0
September 2013,423000000.0,405143000.0,8927539000.0,1425648000.0
December 2013,414583000.0,143000000.0,8948000000.0,1383000000.0
March 2014,415000000.0,104000000.0,9550000000.0,1488000000.0
June 2014,440000000.0,133000000.0,9757000000.0,1505000000.0
September 2014,446000000.0,129000000.0,9801000000.0,1563000000.0
December 2014,427000000.0,190000000.0,9877000000.0,1603000000.0
March 2015,419000000.0,61000000.0,10613000000.0,2375000000.0
June 2015,429000000.0,118000000.0,9720000000.0,1530000000.0
September 2015,402000000.0,342000000.0,10074000000.0,1648000000.0
December 2015,429000000.0,188000000.0,9962000000.0,1501000000.0
March 2016,442000000.0,102000000.0,10097000000.0,1493000000.0
June 2016,430000000.0,195000000.0,10109000000.0,1510000000.0
September 2016,409000000.0,192000000.0,10173000000.0,1642000000.0
December 2016,400000000.0,155000000.0,10100000000.0,1531000000.0
March 2017,437000000.0,164000000.0,10109000000.0,1558000000.0
June 2017,437000000.0,193000000.0,10171000000.0,1500000000.0
September 2017,348000000.0,161000000.0,10439000000.0,1544000000.0
December 2017,528000000.0,254000000.0,10503000000.0,1306000000.0
March 2018,363000000.0,177000000.0,10695000000.0,1371000000.0
June 2018,351000000.0,219000000.0,10747000000.0,1415000000.0
September 2018,354000000.0,213000000.0,10986000000.0,1603000000.0
December 2018,356000000.0,127000000.0,11003000000.0,1390000000.0
March 2019,384000000.0,164000000.0,11937000000.0,1778000000.0
June 2019,362000000.0,226000000.0,11760000000.0,1566000000.0
September 2019,362000000.0,215000000.0,12019000000.0,1779000000.0
December 2019,349000000.0,253000000.0,12843000000.0,2490000000.0
March 2020,347000000.0,99000000.0,12049000000.0,1560000000.0
June 2020,360000000.0,185000000.0,12990000000.0,2380000000.0
September 2020,396000000.0,568000000.0,14143000000.0,3348000000.0
December 2020,447000000.0,579000000.0,14026000000.0,3058000000.0
March 2021,407000000.0,469000000.0,13931000000.0,2999000000.0
June 2021,429000000.0,631000000.0,12861000000.0,2146000000.0
September 2021,427000000.0,505000000.0,13572000000.0,2854000000.0
December 2021,464000000.0,390000000.0,13611000000.0,2741000000.0
March 2022,425000000.0,355000000.0,13442000000.0,2475000000.0
June 2022,422000000.0,234000000.0,13312000000.0,2426000000.0
