,OperatingExpenses,NetIncomeLoss,Assets
March 2008,146534500.0,-150836250.0,
June 2008,146534500.0,-150836250.0,
September 2008,146534500.0,-150836250.0,
December 2008,146534500.0,-150836250.0,
March 2009,3808000.0,528494000.0,
June 2009,4659000.0,34033000.0,
September 2009,5196000.0,14732000.0,
December 2009,6415000.0,-2736000.0,4210142000.0
March 2010,6282000.0,48296000.0,
June 2010,6690000.0,51677000.0,4121504000.0
September 2010,7084000.0,-967000.0,4544564000.0
December 2010,11231000.0,135413000.0,5650138000.0
March 2011,13412000.0,465490000.0,6464223000.0
June 2011,16169000.0,1954910000.0,6341495000.0
September 2011,15427000.0,477721000.0,7392444000.0
December 2011,12607000.0,171964000.0,7191460000.0
March 2012,12523000.0,96723000.0,7411789000.0
June 2012,11351000.0,91964000.0,7620800000.0
September 2012,11725000.0,102219000.0,7887973000.0
December 2012,13057000.0,99234000.0,8135003000.0
March 2013,12510000.0,82754000.0,8828650000.0
June 2013,2131029000.0,-2223063000.0,6006558000.0
September 2013,8992000.0,924730000.0,7409168000.0
December 2013,-2112713000.0,-1954788000.0,6243467000.0
March 2014,8172000.0,137895000.0,6556992000.0
June 2014,8072000.0,288935000.0,6738358000.0
September 2014,8199000.0,-1267623000.0,5989978000.0
December 2014,7136000.0,-392846459.0,5263140000.0
March 2015,6656000.0,206367000.0,
June 2015,6619000.0,-294000000.0,
September 2015,6113000.0,-347974000.0,
December 2015,5907000.0,-263625160.0,
March 2016,5845000.0,481774000.0,
June 2016,6989492.0,995840000.0,
September 2016,8679000.0,311697000.0,
December 2016,7635076.0,-1106528232.0,
March 2017,7165596.0,607586438.0,
June 2017,7228475.0,-529574393.0,
September 2017,7129498.0,138466960.0,
December 2017,6776018.0,992043.0,
March 2018,6543868.0,-189426559.0,
June 2018,6592413.0,-78756193.0,
September 2018,6235371.0,-570271220.0,
December 2018,5963871.0,366127551.0,
March 2019,5951914.0,-118203615.0,
June 2019,5821811.0,34582678.0,
September 2019,7818311.0,711805884.0,
December 2019,8173511.0,273748503.0,
March 2020,7676949.0,-1440459322.0,
June 2020,8953394.0,1666597884.0,
September 2020,16902576.0,3222974616.0,
December 2020,17110489.0,1505425604.0,
March 2021,19286631.0,-1585307592.0,
June 2021,18940519.0,990654725.0,
September 2021,16965965.0,-2342723352.0,
December 2021,16015850.0,827045988.0,
March 2022,15968507.0,929599792.0,
June 2022,15936118.0,-2523575765.0,
