,OperatingExpenses,NetIncomeLoss,Assets
March 2009,6727770.5,922347.0,
June 2009,6727770.5,922347.0,
September 2009,6727770.5,922347.0,
December 2009,6727770.5,922347.0,
March 2010,7143948.0,1667228.75,
June 2010,7136585.0,1667228.75,
September 2010,7674868.0,1667228.75,
December 2010,8775499.0,1667228.75,188780515.0
March 2011,8043413.0,2124864.0,
June 2011,8885662.0,235976.0,211434461.0
September 2011,9168822.0,792877.0,214881424.0
December 2011,10856754.0,542546.0,223944536.0
March 2012,10143701.0,1749697.0,230773958.0
June 2012,10765462.0,2019036.0,255122744.0
September 2012,11617310.0,1405754.0,
December 2012,11761448.0,1299570.0,300281215.0
March 2013,12240957.0,4149511.0,362710824.0
June 2013,14196653.0,1619439.0,383487211.0
September 2013,14935457.0,800877.0,391584720.0
December 2013,16636587.0,-733004.0,407979974.0
March 2014,15101441.0,568189.0,436139651.0
June 2014,16489825.0,1476725.0,449835786.0
September 2014,16777494.0,629271.0,466102079.0
December 2014,16152398.0,1563618.0,478268976.0
March 2015,16369803.0,718517.0,491321322.0
June 2015,17484822.0,203982.0,506012157.0
September 2015,18965700.0,1047245.0,551135266.0
December 2015,19256221.0,174461.0,604028981.0
March 2016,19876382.0,1906469.0,624039950.0
June 2016,21176977.0,3051462.0,652048063.0
September 2016,21567389.0,3200013.0,669036290.0
December 2016,20634766.0,3376615.0,680444818.0
March 2017,22485487.0,2285546.0,725782363.0
June 2017,24858243.0,3589871.0,746221437.0
September 2017,24704729.0,3262001.0,785795154.0
December 2017,24567878.0,3530616.0,823881326.0
March 2018,25492249.0,-22208337.0,813387119.0
June 2018,27761189.0,20071984.0,862752684.0
September 2018,28436000.0,-6349343.0,868504952.0
December 2018,29319854.0,-27729875.0,880902117.0
March 2019,29750388.0,11037000.0,899708495.0
June 2019,32588000.0,748703.0,915286843.0
September 2019,32387378.0,12433000.0,1010152228.0
December 2019,31857000.0,3531297.0,1025453000.0
March 2020,31819000.0,-34748000.0,999175000.0
June 2020,33348000.0,18325000.0,1023237000.0
September 2020,35747000.0,-1767000.0,1094744000.0
December 2020,34382000.0,23245000.0,1089413000.0
March 2021,36188000.0,13878000.0,1120024000.0
June 2021,39947000.0,16003000.0,1211863000.0
September 2021,38528000.0,4197000.0,1205734000.0
December 2021,37500000.0,17010000.0,1270820000.0
March 2022,37824000.0,3275000.0,1413826000.0
June 2022,41258000.0,-6688000.0,1423265000.0
