,NetIncomeLoss,Assets,AssetsCurrent
December 1994,-1182035.0877192982,,
March 1995,-1182035.0877192982,,
June 1995,-1182035.0877192982,,
September 1995,-1182035.0877192982,,
December 1995,-1182035.0877192982,,
March 1996,-1182035.0877192982,,
June 1996,-1182035.0877192982,,
September 1996,-1182035.0877192982,,
December 1996,-1182035.0877192982,,
March 1997,-1182035.0877192982,,
June 1997,-1182035.0877192982,,
September 1997,-1182035.0877192982,,
December 1997,-1182035.0877192982,,
March 1998,-1182035.0877192982,,
June 1998,-1182035.0877192982,,
September 1998,-1182035.0877192982,,
December 1998,-1182035.0877192982,,
March 1999,-1182035.0877192982,,
June 1999,-1182035.0877192982,,
September 1999,-1182035.0877192982,,
December 1999,-1182035.0877192982,,
March 2000,-1182035.0877192982,,
June 2000,-1182035.0877192982,,
September 2000,-1182035.0877192982,,
December 2000,-1182035.0877192982,,
March 2001,-1182035.0877192982,,
June 2001,-1182035.0877192982,,
September 2001,-1182035.0877192982,,
December 2001,-1182035.0877192982,,
March 2002,-1182035.0877192982,,
June 2002,-1182035.0877192982,,
September 2002,-1182035.0877192982,,
December 2002,-1182035.0877192982,,
March 2003,-1182035.0877192982,,
June 2003,-1182035.0877192982,,
September 2003,-1182035.0877192982,,
December 2003,-1182035.0877192982,,
March 2004,-1182035.0877192982,,
June 2004,-1182035.0877192982,,
September 2004,-1182035.0877192982,,
December 2004,-1182035.0877192982,,
March 2005,-1182035.0877192982,,
June 2005,-1182035.0877192982,,
September 2005,-1182035.0877192982,,
December 2005,-1182035.0877192982,,
March 2006,-1182035.0877192982,,
June 2006,-1182035.0877192982,,
September 2006,-1182035.0877192982,,
December 2006,-1182035.0877192982,,
March 2007,-1182035.0877192982,,
June 2007,-1182035.0877192982,,
September 2007,-1182035.0877192982,,
December 2007,-1182035.0877192982,,
March 2008,-1182035.0877192982,,
June 2008,-1182035.0877192982,,
September 2008,-1182035.0877192982,,
December 2008,-1182035.0877192982,,
March 2009,-4072750.0,,
June 2009,-4072750.0,,
September 2009,-4072750.0,,
December 2009,-4072750.0,,
March 2010,-3553000.0,,
June 2010,-4450000.0,,
September 2010,-4574000.0,,
December 2010,-5707000.0,36942000.0,33022000.0
March 2011,-4004000.0,,
June 2011,-4093000.0,28325000.0,24631000.0
September 2011,-3868000.0,23971000.0,20450000.0
December 2011,-2853000.0,19860000.0,16502000.0
March 2012,-2983000.0,17158000.0,13953000.0
June 2012,-2541000.0,13872000.0,10807000.0
September 2012,-2837000.0,10545000.0,7950000.0
December 2012,-2427000.0,7841000.0,5274000.0
March 2013,-1894000.0,5714000.0,3316000.0
June 2013,-1646000.0,3979000.0,1777000.0
September 2013,-2105000.0,2242000.0,805000.0
December 2013,-1586000.0,1793000.0,587000.0
March 2014,-1826000.0,1487000.0,757000.0
June 2014,-1876000.0,1353000.0,737000.0
