,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2006,84769.0625,-91084.0,,
September 2006,84769.0625,-91084.0,,
December 2006,84769.0625,-91084.0,,
March 2007,84769.0625,-91084.0,,
June 2007,84769.0625,-91084.0,,
September 2007,84769.0625,-91084.0,,
December 2007,84769.0625,-91084.0,,
March 2008,84769.0625,-91084.0,,
June 2008,84769.0625,-91084.0,,
September 2008,84769.0625,-91084.0,,
December 2008,84769.0625,-91084.0,,
March 2009,84769.0625,-88595.25,,
June 2009,84769.0625,-88595.25,,
September 2009,84769.0625,-88595.25,,
December 2009,84769.0625,-88595.25,,
March 2010,77267.0,-77267.0,,
June 2010,13667.0,-13667.0,,
September 2010,0.0,0.0,,
December 2010,84769.0625,0.0,3211.0,3211.0
March 2011,0.0,0.0,,
June 2011,0.0,-123750.0,19844741.0,3211.0
September 2011,4650.0,-54150.0,19844741.0,3211.0
