,NetIncomeLoss,Assets,AssetsCurrent
March 2009,-46979750.0,,
June 2009,-46979750.0,,
September 2009,-46979750.0,,
December 2009,-46979750.0,,
March 2010,42315000.0,,
June 2010,27870000.0,,
September 2010,27188000.0,,
December 2010,20519000.0,1424094000.0,164205000.0
March 2011,18649000.0,,
June 2011,55175000.0,1772464000.0,162613000.0
September 2011,52928000.0,1841199000.0,155898000.0
December 2011,46065000.0,1868925000.0,161188000.0
March 2012,3218000.0,1842341000.0,158296000.0
June 2012,53567000.0,1872818000.0,199298000.0
September 2012,-1471000.0,1926652000.0,189893000.0
December 2012,16670000.0,2348987000.0,240123000.0
March 2013,26618000.0,2362057000.0,214700000.0
June 2013,22396000.0,2420014000.0,189637000.0
September 2013,14194000.0,2423700000.0,181249000.0
December 2013,-11886000.0,2507302000.0,173602000.0
March 2014,11189000.0,2494604000.0,172030000.0
June 2014,9837000.0,2549772000.0,183612000.0
September 2014,684000.0,2652024000.0,180368000.0
December 2014,-33371000.0,2689508000.0,170900000.0
March 2015,-255095000.0,2339061000.0,105826000.0
June 2015,-260449000.0,2084977000.0,124346000.0
September 2015,-477568000.0,1599971000.0,123694000.0
December 2015,-51606000.0,1208022000.0,169310000.0
March 2016,-190509000.0,1298795000.0,438567000.0
June 2016,-120922000.0,998354000.0,250667000.0
September 2016,45928000.0,832597000.0,142956000.0
December 2016,16483000.0,829726000.0,191741000.0
March 2017,24299000.0,854500000.0,216970000.0
June 2017,33315000.0,874971000.0,165608000.0
September 2017,-1297000.0,887371000.0,193902000.0
December 2017,23365000.0,907580000.0,190680000.0
March 2018,27640000.0,942176000.0,278788000.0
June 2018,36083000.0,958152000.0,286589000.0
September 2018,46260000.0,1102349000.0,489977000.0
December 2018,138844000.0,848866000.0,226213000.0
March 2019,-47761000.0,842515000.0,233247000.0
June 2019,36389000.0,867803000.0,253494000.0
September 2019,75899000.0,1027070000.0,200982000.0
December 2019,9559000.0,1003719000.0,141752000.0
March 2020,65980000.0,1008903000.0,175783000.0
June 2020,-5904000.0,942746000.0,106112000.0
September 2020,-13339000.0,949480000.0,111907000.0
December 2020,-8947000.0,940582000.0,107228000.0
March 2021,-746000.0,949690000.0,133874000.0
June 2021,-51672000.0,1139032000.0,301823000.0
September 2021,-37964000.0,1243346000.0,382584000.0
December 2021,48904000.0,1193207000.0,358259000.0
March 2022,-2457000.0,1350147000.0,429867000.0
June 2022,123436000.0,1439808000.0,547739000.0
