,NetIncomeLoss,Assets,AssetsCurrent
March 2016,0.0,,
June 2016,0.0,,
September 2016,0.0,,
December 2016,0.0,,
March 2017,0.0,,
June 2017,0.0,,
September 2017,0.0,,
December 2017,57681000.0,852103000.0,352029000.0
March 2018,45282000.0,1038926000.0,478516000.0
June 2018,49595000.0,1091557000.0,518792000.0
September 2018,34093000.0,1101033000.0,502061000.0
December 2018,18986000.0,1116501000.0,461221000.0
March 2019,18121000.0,1268856000.0,479112000.0
June 2019,22032000.0,1303375000.0,486025000.0
September 2019,10998000.0,1295230000.0,496339000.0
December 2019,-12148000.0,1283429000.0,488974000.0
March 2020,1720000.0,1298552000.0,517973000.0
June 2020,-45771000.0,1051120000.0,299690000.0
September 2020,-34502000.0,1058747000.0,337644000.0
December 2020,-37030000.0,1889942000.0,567133000.0
March 2021,-34205000.0,1916775000.0,583223000.0
June 2021,-50560000.0,1975127000.0,668691000.0
September 2021,-38890000.0,1966092000.0,671565000.0
December 2021,-55589000.0,2040660000.0,630377000.0
March 2022,-5376000.0,2190880000.0,761561000.0
June 2022,105156000.0,2335133000.0,840924000.0
